#HyperedgeIdentifier	NumBVisit	BVisitNodes	TraversedHedges	RestrictiveHedges
http://identifiers.org/reactome/R-HSA-8874979	1	http://pathwaycommons.org/pc2/Complex_4cfc671f53f127a3c2c9fe3eab395e57		
http://identifiers.org/reactome/R-HSA-8987270	2	http://pathwaycommons.org/pc2/Protein_1f8e58024a5a44551d60e5c33a161905;http://pathwaycommons.org/pc2/Complex_347cbec5aa739450b536adf4e292d7b2		http://identifiers.org/reactome/R-HSA-8987097
http://identifiers.org/reactome/R-HSA-1295632	2	http://pathwaycommons.org/pc2/Complex_f2bd41efa8dc998f0f1e696250287126;http://pathwaycommons.org/pc2/Complex_ef94efe786eca260374e5ae023c799af	http://identifiers.org/reactome/R-HSA-1295599	http://identifiers.org/reactome/R-HSA-1295609;http://identifiers.org/reactome/R-HSA-934559
http://identifiers.org/reactome/R-HSA-8951966	1	http://pathwaycommons.org/pc2/Complex_b017948a7873b932809aa7dae1b2dcee		http://identifiers.org/reactome/R-HSA-8951977
http://identifiers.org/reactome/R-HSA-9012315	2	http://pathwaycommons.org/pc2/Complex_735d12f9fc7af8754b8257705abe0912;http://pathwaycommons.org/pc2/Complex_65cc2a1887dcc74cfd32da596e1eb823	http://identifiers.org/reactome/R-HSA-9012319	http://identifiers.org/reactome/R-HSA-9011971
http://identifiers.org/reactome/R-HSA-8865050	1	http://pathwaycommons.org/pc2/Complex_76757eed9e6be8a38599acf61b3071c0		http://identifiers.org/reactome/R-HSA-8852127
http://identifiers.org/reactome/R-HSA-5617650	2	http://pathwaycommons.org/pc2/Complex_893c193e4cab7896d746d7b794825d23;http://pathwaycommons.org/pc2/Complex_f7fa10c5a011f56379f277e831df6c3e		http://identifiers.org/reactome/R-HSA-3240295;http://identifiers.org/reactome/R-HSA-5617642;http://identifiers.org/reactome/R-HSA-8954110
http://identifiers.org/reactome/R-HSA-873922	1	http://pathwaycommons.org/pc2/Complex_dfacf6ee5bdc8d3bf61d9ba38bad5fbc		http://identifiers.org/reactome/R-HSA-909552
http://identifiers.org/reactome/R-HSA-76576	1	http://pathwaycommons.org/pc2/Complex_60c546402c75ae5e59d2d3886a1e02d3		http://identifiers.org/reactome/R-HSA-111264
http://identifiers.org/reactome/R-HSA-113442	5	http://pathwaycommons.org/pc2/Complex_e8b92628ab9d3d66cd62bef5d76ed81c;http://pathwaycommons.org/pc2/PhysicalEntity_4e23df5eaf4945b65d41e6f4cdc4d78a;http://pathwaycommons.org/pc2/PhysicalEntity_3d06f45a130a2a89691768fbd403df0e;http://pathwaycommons.org/pc2/PhysicalEntity_61d5e458057336ead751e26f6c625261;http://pathwaycommons.org/pc2/Complex_b420a240147358a838bc971426467e86	http://identifiers.org/reactome/R-HSA-113705;http://identifiers.org/reactome/R-HSA-113451;http://identifiers.org/reactome/R-HSA-113442;http://identifiers.org/reactome/R-HSA-113449	http://identifiers.org/reactome/R-HSA-113446;http://identifiers.org/reactome/R-HSA-113454
http://identifiers.org/reactome/R-HSA-113449	2	http://pathwaycommons.org/pc2/Complex_e8b92628ab9d3d66cd62bef5d76ed81c;http://pathwaycommons.org/pc2/PhysicalEntity_61d5e458057336ead751e26f6c625261		http://identifiers.org/reactome/R-HSA-113454;http://identifiers.org/reactome/R-HSA-113451
http://identifiers.org/reactome/R-HSA-418859	1	http://pathwaycommons.org/pc2/Complex_c43102f4608bab3cd2fc1309a57a3265		http://identifiers.org/reactome/R-HSA-418863
http://identifiers.org/reactome/R-HSA-8852317	4	http://pathwaycommons.org/pc2/Protein_bb17e8c4b41b931a4fed28cb89e91a13;http://pathwaycommons.org/pc2/Protein_4d029fb8441f066c13e430bce3b3dea8;http://pathwaycommons.org/pc2/Protein_7de05267d7bda041fe09685e6ec62f3c;http://pathwaycommons.org/pc2/Protein_885f2e1e7514f55dfc139f1610707eb0	http://identifiers.org/reactome/R-HSA-8852331;http://identifiers.org/reactome/R-HSA-3002798	http://identifiers.org/reactome/R-HSA-163010;http://identifiers.org/reactome/R-HSA-174174;http://identifiers.org/reactome/R-HSA-174119;http://identifiers.org/reactome/R-HSA-2984226;http://identifiers.org/reactome/R-HSA-2562526;http://identifiers.org/reactome/R-HSA-4088130;http://identifiers.org/reactome/R-HSA-156678;http://identifiers.org/reactome/R-HSA-380272;http://identifiers.org/reactome/R-HSA-8852337;http://identifiers.org/reactome/R-HSA-2172194;http://identifiers.org/reactome/R-HSA-156699;http://identifiers.org/reactome/R-HSA-3002811;http://identifiers.org/reactome/R-HSA-156682;http://identifiers.org/reactome/R-HSA-156723;http://identifiers.org/reactome/R-HSA-2294590;http://identifiers.org/reactome/R-HSA-156673;http://identifiers.org/reactome/R-HSA-8852324;http://identifiers.org/reactome/R-HSA-162657
http://identifiers.org/reactome/R-HSA-1564112	1	http://pathwaycommons.org/pc2/PhysicalEntity_f7f0956837d85a5242a120b7d2e98cdc		
http://identifiers.org/reactome/R-HSA-5625424	5	http://pathwaycommons.org/pc2/Complex_16618ad2ccb5bd3953eae2b983229c5c;http://pathwaycommons.org/pc2/PhysicalEntity_c6c23c48c895bcbf712b85757acc003c;http://pathwaycommons.org/pc2/Complex_79202755c448ca62909dee0fa562e536;http://pathwaycommons.org/pc2/Complex_856c3a3f322ed62a53d180ddbe86eaf2;http://pathwaycommons.org/pc2/Complex_c97fd78751b27689b9c92f5bc6374560		http://identifiers.org/reactome/R-HSA-5624949
http://identifiers.org/reactome/R-HSA-8870678	1	http://pathwaycommons.org/pc2/Complex_49e8226b4afbc3815a34ddf135e43c9d		
http://identifiers.org/reactome/R-HSA-3245898	1	http://pathwaycommons.org/pc2/Complex_0b5b66aec535b556fbb6958595ab18ea		
http://identifiers.org/reactome/R-HSA-5432852	1	http://pathwaycommons.org/pc2/Complex_4ce02ac8767d3b22b4521664c5ece5bd		
http://identifiers.org/reactome/R-HSA-380222	1	http://pathwaycommons.org/pc2/PhysicalEntity_358e9a4d68ef6e843231756ee9c5aabe		
http://identifiers.org/reactome/R-HSA-168092	1	http://pathwaycommons.org/pc2/Complex_adc6dc48ab04d8a2b8664d284abdb258		http://identifiers.org/reactome/R-HSA-168929
http://identifiers.org/reactome/R-HSA-158832	2	http://pathwaycommons.org/pc2/Protein_d05bf02d6f672ba5047d2d9ce057c085;http://pathwaycommons.org/pc2/Protein_b590a18dde2f65363ab54d0dc9ac5b46	http://identifiers.org/reactome/R-HSA-174967;http://identifiers.org/reactome/R-HSA-158832	
http://identifiers.org/reactome/R-HSA-1225949	2	http://pathwaycommons.org/pc2/Complex_7b795818173bca00ddff2471b2449ef8;http://pathwaycommons.org/pc2/Complex_7558696bbc36d000ac7de6b12a154641	http://identifiers.org/reactome/R-HSA-1225960	
http://identifiers.org/reactome/R-HSA-164507	16	http://pathwaycommons.org/pc2/Protein_e0e8f4e7846d141f5f1df80de908ab37;http://pathwaycommons.org/pc2/Complex_55f4d4fd21c84dbc6c7947dc2b173f0a;http://pathwaycommons.org/pc2/PhysicalEntity_838cc6541f6b8a2f06d957200afe6401;http://pathwaycommons.org/pc2/Protein_e43f9cb797e39d55ee42bbac34f298fe;http://pathwaycommons.org/pc2/Complex_8553df911a6a424a22ef6ec4bd5ec6cd;http://pathwaycommons.org/pc2/Complex_df36697faa067a785f9156b1dccce0af;http://pathwaycommons.org/pc2/Complex_6dcc4119ca7409e3bbd10252e59ff018;http://pathwaycommons.org/pc2/Rna_d27b1dfb1387871f1ef592a598015561;http://pathwaycommons.org/pc2/Protein_2f5a4eb491a435e74d08f54ced008cc4;http://pathwaycommons.org/pc2/Complex_f176cb631eb9e1857d30c7d704500af6;http://pathwaycommons.org/pc2/Complex_ea4c7f34f41ee0e7c157c5f224121f3c;http://pathwaycommons.org/pc2/Complex_9af9bb4f4a86d7df5e2ebe3ce5b8e54a;http://pathwaycommons.org/pc2/Protein_cd949b68175f6d92996ba4bc75eab00c;http://pathwaycommons.org/pc2/Complex_79c9c7363d73ccd13a293ab1279eefa4;http://pathwaycommons.org/pc2/Complex_809fb4db627f774071198e2e2b949e84;http://pathwaycommons.org/pc2/Complex_64b1560980f73834ae75da2290d729aa	http://identifiers.org/reactome/R-HSA-164515;http://identifiers.org/reactome/R-HSA-164500;http://identifiers.org/reactome/R-HSA-164508;http://identifiers.org/reactome/R-HSA-173111;http://identifiers.org/reactome/R-HSA-173771;http://identifiers.org/reactome/R-HSA-173642;http://identifiers.org/reactome/R-HSA-164524;http://identifiers.org/reactome/R-HSA-164521	http://identifiers.org/reactome/R-HSA-200879;http://identifiers.org/reactome/R-HSA-164527;http://identifiers.org/reactome/R-HSA-167630;http://identifiers.org/reactome/R-HSA-182243;http://identifiers.org/reactome/R-HSA-164943;http://identifiers.org/reactome/R-HSA-200858;http://identifiers.org/reactome/R-HSA-3149454;http://identifiers.org/reactome/R-HSA-200952;http://identifiers.org/reactome/R-HSA-167566;http://identifiers.org/reactome/R-HSA-200908;http://identifiers.org/reactome/R-HSA-200954
http://identifiers.org/reactome/R-HSA-174174	1	http://pathwaycommons.org/pc2/Complex_ce8e7dce13b2c6571df25c77817126c2		
http://identifiers.org/reactome/R-HSA-8849826	2	http://pathwaycommons.org/pc2/Protein_70b455b55394208acb38266e39f185c7;http://pathwaycommons.org/pc2/Protein_c82294e3d73a25a3dda31b8627762dae		http://identifiers.org/reactome/R-HSA-8850818;http://identifiers.org/reactome/R-HSA-8850831;http://identifiers.org/reactome/R-HSA-8850794;http://identifiers.org/reactome/R-HSA-8849857;http://identifiers.org/reactome/R-HSA-8849646
http://identifiers.org/reactome/R-HSA-75097	3	http://pathwaycommons.org/pc2/Complex_ecf74bacf0a87467193952cb1766b32c;http://pathwaycommons.org/pc2/Complex_88d76373c032be816d84845dd1132dd3;http://pathwaycommons.org/pc2/Complex_50612c9db73eb56e45c731bee5e41bb7	http://identifiers.org/reactome/R-HSA-75098	
http://identifiers.org/reactome/R-HSA-1112514	2	http://pathwaycommons.org/pc2/Complex_28a9e658afb9c117432f645fcbdd7076;http://pathwaycommons.org/pc2/Complex_4f2b11fafaa8b2b454d903f9d4c340fd	http://identifiers.org/reactome/R-HSA-1112510	http://identifiers.org/reactome/R-HSA-1112708;http://identifiers.org/reactome/R-HSA-1112755;http://identifiers.org/reactome/R-HSA-1112565
http://identifiers.org/reactome/R-HSA-2993790	2	http://pathwaycommons.org/pc2/Complex_cc60546b8a5821d2bbaf5feb9a5807e0;http://pathwaycommons.org/pc2/Complex_f13ae9f2a0a604cc0974c4695abf5571		http://identifiers.org/reactome/R-HSA-3000348;http://identifiers.org/reactome/R-HSA-6804485;http://identifiers.org/reactome/R-HSA-4546387;http://identifiers.org/reactome/R-HSA-2993769;http://identifiers.org/reactome/R-HSA-4570499;http://identifiers.org/reactome/R-HSA-6804468;http://identifiers.org/reactome/R-HSA-2993790;http://identifiers.org/reactome/R-HSA-5684052;http://identifiers.org/reactome/R-HSA-4570489;http://identifiers.org/reactome/R-HSA-2990833;http://identifiers.org/reactome/R-HSA-3000411;http://identifiers.org/reactome/R-HSA-2993780;http://identifiers.org/reactome/R-HSA-2993784;http://identifiers.org/reactome/R-HSA-2993781
http://identifiers.org/reactome/R-HSA-8853789	1	http://pathwaycommons.org/pc2/Complex_884ccb00b003df9708bab2dba7875cb1		
http://identifiers.org/reactome/R-HSA-354149	1	http://pathwaycommons.org/pc2/Complex_9002f1bd132a050e9d5620f395824f20		http://identifiers.org/reactome/R-HSA-377641
http://identifiers.org/reactome/R-HSA-432096	4	http://pathwaycommons.org/pc2/Complex_78271e367bc7dfcd81b2f7b0a80355bd;http://pathwaycommons.org/pc2/Complex_578cbd45e534cf1f4a7dfdc71f3b0c18;http://pathwaycommons.org/pc2/Complex_a10301c3d2692179d2b256c81bc53773;http://pathwaycommons.org/pc2/Protein_cd8087461229a825368446206cc015d5	http://identifiers.org/reactome/R-HSA-443905;http://identifiers.org/reactome/R-HSA-443910	http://identifiers.org/reactome/R-HSA-354149;http://identifiers.org/reactome/R-HSA-432096;http://identifiers.org/reactome/R-HSA-74746;http://identifiers.org/reactome/R-HSA-74748
http://identifiers.org/reactome/R-HSA-5661161	2	http://pathwaycommons.org/pc2/Protein_4f217b7d964d7f22fbaf6a9ec702d146;http://pathwaycommons.org/pc2/Protein_66ddcc3ce1de2d7fb8e262f71d7bbfdd		http://identifiers.org/reactome/R-HSA-9033509;http://identifiers.org/reactome/R-HSA-870479;http://identifiers.org/reactome/R-HSA-5661157;http://identifiers.org/reactome/R-HSA-9033526;http://identifiers.org/reactome/R-HSA-5658496
http://identifiers.org/reactome/R-HSA-374899	7	http://pathwaycommons.org/pc2/Complex_01f5a963d77f9aa8b84c4eefb3f1f78f;http://pathwaycommons.org/pc2/Protein_8f4c97ef0b9aa34838dbb35876f19754;http://pathwaycommons.org/pc2/Protein_5726bc1259a58933de527c9704bfa5d2;http://pathwaycommons.org/pc2/Protein_2e2878fe435570c786105522ca1d0eb8;http://pathwaycommons.org/pc2/Complex_2610045cfa9cd2d6a4d1a585e2024188;http://pathwaycommons.org/pc2/Protein_4847410a9fbeeb8f6ad14af95eb71b9d;http://pathwaycommons.org/pc2/Protein_e89332e4c2f4c1423214e334aca731ab		http://identifiers.org/reactome/R-HSA-5250986;http://identifiers.org/reactome/R-HSA-917744;http://identifiers.org/reactome/R-HSA-374922;http://identifiers.org/reactome/R-HSA-380905;http://identifiers.org/reactome/R-HSA-210426;http://identifiers.org/reactome/R-HSA-380574;http://identifiers.org/reactome/R-HSA-372505
http://identifiers.org/reactome/R-HSA-3697860	4	http://pathwaycommons.org/pc2/Complex_039e5a83056f591b3a63eb8b533bc450;http://pathwaycommons.org/pc2/Complex_6835a34cdf53d2a132039eaaf08c43ee;http://pathwaycommons.org/pc2/Complex_5b778b54feb592f0b247db00a55181bb;http://pathwaycommons.org/pc2/Complex_00b88752219220f99c147974a1c0dbb8	http://identifiers.org/reactome/R-HSA-8951723;http://identifiers.org/reactome/R-HSA-3299753	
http://identifiers.org/reactome/R-HSA-140686	1	http://pathwaycommons.org/pc2/Complex_ba7c2426867bdc6cb2e79ccde42a2921		http://identifiers.org/reactome/R-HSA-140664
http://identifiers.org/reactome/R-HSA-111742	2	http://pathwaycommons.org/pc2/Protein_69840a159e8c700609f1a6a135598979;http://pathwaycommons.org/pc2/Protein_90a5fbfb2a11bb3a08d568818e908060	http://identifiers.org/reactome/R-HSA-111746	http://identifiers.org/reactome/R-HSA-8866405;http://identifiers.org/reactome/R-HSA-111742
http://identifiers.org/reactome/R-HSA-187937	2	http://pathwaycommons.org/pc2/Complex_c46f77202dd7e69811899ee42a8fecbc;http://pathwaycommons.org/pc2/Complex_6ef676031d217348d61a86120bc9f159	http://identifiers.org/reactome/R-HSA-187959	
http://identifiers.org/reactome/R-HSA-392530	1	http://pathwaycommons.org/pc2/Protein_8de7bec54a583c58ece9db31ea22b2f1		
http://identifiers.org/reactome/R-HSA-3788708	2	http://pathwaycommons.org/pc2/Complex_0393eaa7ec589837151641a33c380422;http://pathwaycommons.org/pc2/Complex_4a31579ef43a772399d8b202b81a6e13	http://identifiers.org/reactome/R-HSA-174079	http://identifiers.org/reactome/R-HSA-3788705
http://identifiers.org/reactome/R-HSA-188371	2	http://pathwaycommons.org/pc2/Complex_0393eaa7ec589837151641a33c380422;http://pathwaycommons.org/pc2/Complex_4a31579ef43a772399d8b202b81a6e13	http://identifiers.org/reactome/R-HSA-174079	http://identifiers.org/reactome/R-HSA-3788705
http://identifiers.org/reactome/R-HSA-5684081	4	http://pathwaycommons.org/pc2/Complex_24bfbef2fd592c5e16bccef172de832e;http://pathwaycommons.org/pc2/Complex_43ca0749c322f18ab9115ecd49b1bb85;http://pathwaycommons.org/pc2/Complex_fe065ef9e8a0446edca31abb735ff738;http://pathwaycommons.org/pc2/Complex_1ba138fc7dc505c5c8bc87588dc25c2a	http://identifiers.org/reactome/R-HSA-5684140;http://identifiers.org/reactome/R-HSA-5684096	http://identifiers.org/reactome/R-HSA-187937;http://identifiers.org/reactome/R-HSA-3788708;http://identifiers.org/reactome/R-HSA-188371;http://identifiers.org/reactome/R-HSA-5684081;http://identifiers.org/reactome/R-HSA-6805109;http://identifiers.org/reactome/R-HSA-5684108;http://identifiers.org/reactome/R-HSA-187948;http://identifiers.org/reactome/R-HSA-68944
http://identifiers.org/reactome/R-HSA-2769008	1	http://pathwaycommons.org/pc2/Complex_53a684b1402e37a10cfb6e3bfa94e64c		
http://identifiers.org/reactome/R-HSA-2768999	1	http://pathwaycommons.org/pc2/Complex_970ff4f25e34ab6dc2e1fa3af03dc758		
http://identifiers.org/reactome/R-HSA-2186607	1	http://pathwaycommons.org/pc2/Complex_c0e71d57dc8b3545cf818ee91a02a3ce		http://identifiers.org/reactome/R-HSA-2106586
http://identifiers.org/reactome/R-HSA-173481	1	http://pathwaycommons.org/pc2/Complex_4eaf281c2d6c62c8d331bbec8c789f06		http://identifiers.org/reactome/R-HSA-2186741
http://identifiers.org/reactome/R-HSA-2187309	1	http://pathwaycommons.org/pc2/Complex_cfe9ad8bf3eab284ef5fc47f63c5af20		http://identifiers.org/reactome/R-HSA-2187303
http://identifiers.org/reactome/R-HSA-870538	5	http://pathwaycommons.org/pc2/Complex_bd93cb5f6a7f48772a3ba73d9d0c542f;http://pathwaycommons.org/pc2/Complex_613f6dae871095fc15de1074a375ff55;http://pathwaycommons.org/pc2/Protein_cb95d4a0f3c482b433c4ba66b470a4f2;http://pathwaycommons.org/pc2/Protein_0c838e2eabecbb2061d61fb03d1ad39e;http://pathwaycommons.org/pc2/Complex_7d45022707d34e531e1301881c8a115c	http://identifiers.org/reactome/R-HSA-870477;http://identifiers.org/reactome/R-HSA-870449	http://identifiers.org/reactome/R-HSA-870479;http://identifiers.org/reactome/R-HSA-870538
http://identifiers.org/reactome/R-HSA-2176475	1	http://pathwaycommons.org/pc2/Complex_c9f0c0030373b737aee2a3492ecb9ecc		http://identifiers.org/reactome/R-HSA-2176491;http://identifiers.org/reactome/R-HSA-2179274
http://identifiers.org/reactome/R-HSA-2768993	1	http://pathwaycommons.org/pc2/Complex_509a98123827ff146abb8e832af312f9		
http://identifiers.org/reactome/R-HSA-2187330	3	http://pathwaycommons.org/pc2/Complex_d3b94362eb538920827ae4dd9b2b5418;http://pathwaycommons.org/pc2/Complex_cb431df6733f458bc3cea058c876b1ce;http://pathwaycommons.org/pc2/Protein_dcbdee3a09bcaa819ad233df0f225249	http://identifiers.org/reactome/R-HSA-2187325	http://identifiers.org/reactome/R-HSA-4551604;http://identifiers.org/reactome/R-HSA-2187330;http://identifiers.org/reactome/R-HSA-4551768
http://identifiers.org/reactome/R-HSA-2186643	1	http://pathwaycommons.org/pc2/Complex_65930b6421ef5428f1a8d814511b670f		
http://identifiers.org/reactome/R-HSA-187895	1	http://pathwaycommons.org/pc2/Complex_83b3aa8d36d5d362a388a51f4763e94c		http://identifiers.org/reactome/R-HSA-188002
http://identifiers.org/reactome/R-HSA-2769000	1	http://pathwaycommons.org/pc2/Complex_fe246ea73b13b5e97ae06b47f15cc0ca		
http://identifiers.org/reactome/R-HSA-1592316	4	http://pathwaycommons.org/pc2/Protein_8527c51ae08ed7d32208d123706b09a8;http://pathwaycommons.org/pc2/Protein_33b6921489ef84671fa0ec05dceaef22;http://pathwaycommons.org/pc2/Protein_444bd20304c9f486d855eb371656ba57;http://pathwaycommons.org/pc2/Protein_ad27e24d847d7574525ad5c6c1bdad7f	http://identifiers.org/reactome/R-HSA-1602473	http://identifiers.org/reactome/R-HSA-1592297
http://identifiers.org/reactome/R-HSA-6800200	1	http://pathwaycommons.org/pc2/Complex_e9d248fd74bd23afd8e4a34ce3ee40b7		http://identifiers.org/reactome/R-HSA-6800298
http://identifiers.org/reactome/R-HSA-5607721	1	http://pathwaycommons.org/pc2/Protein_9c3c12a74c061663bbd45fd4d0548bc6		http://identifiers.org/reactome/R-HSA-5607722
http://identifiers.org/reactome/R-HSA-2160906	1	http://pathwaycommons.org/pc2/PhysicalEntity_68bc5dfe093e062fc56384fe177362c8		http://identifiers.org/reactome/R-HSA-2160874
http://identifiers.org/reactome/R-HSA-5668789	1	http://pathwaycommons.org/pc2/Complex_ff0cedc6254c35177d2fd39e8f738fa3		http://identifiers.org/reactome/R-HSA-5676591
http://identifiers.org/reactome/R-HSA-2730752	2	http://pathwaycommons.org/pc2/Protein_9263de27c34cfe5e81af46ac78a45f69;http://pathwaycommons.org/pc2/PhysicalEntity_d02cd594448311d1a3148ee7db9d6146		http://identifiers.org/reactome/R-HSA-157353
http://identifiers.org/reactome/R-HSA-2022056	2	http://pathwaycommons.org/pc2/PhysicalEntity_14ea68740958032d9e91105f2bc961bc;http://pathwaycommons.org/pc2/PhysicalEntity_a0896a423188eaf5150dfb94df7de50b		http://identifiers.org/reactome/R-HSA-2065233
http://identifiers.org/reactome/R-HSA-380158	1	http://pathwaycommons.org/pc2/PhysicalEntity_756d95028662a25343d934ac2c4666ad		
http://identifiers.org/reactome/R-HSA-874084	1	http://pathwaycommons.org/pc2/Complex_64b560087d8aa13d87f113306330a446		http://identifiers.org/reactome/R-HSA-844617
http://identifiers.org/reactome/R-HSA-6783492	1	http://pathwaycommons.org/pc2/PhysicalEntity_4f0c0a8efb0cc79053f1778896e54320		
http://identifiers.org/reactome/R-HSA-380200	1	http://pathwaycommons.org/pc2/PhysicalEntity_6cb8b0bb1eb1d93722343a7d56aad239		
http://identifiers.org/reactome/R-HSA-429961	1	http://pathwaycommons.org/pc2/PhysicalEntity_b034c99c99f0df6246942acdcf8f6404		
http://identifiers.org/reactome/R-HSA-2203479	2	http://pathwaycommons.org/pc2/Complex_01243ac790e2860ef59f341eaa9fa2bb;http://pathwaycommons.org/pc2/Complex_3a03ac5b53fba7f1adc8d8aee4068ecf	http://identifiers.org/reactome/R-HSA-2247511	
http://identifiers.org/reactome/R-HSA-5649655	2	http://pathwaycommons.org/pc2/Complex_ea93dcf12eb8e84676ba3d30bfb9bb0a;http://pathwaycommons.org/pc2/Complex_72261cfa5610fa4d18ac7f55e46efb5f	http://identifiers.org/reactome/R-HSA-5649658	
http://identifiers.org/reactome/R-HSA-1834951	1	http://pathwaycommons.org/pc2/Complex_cc1e70ea63de9a3b2c2c5101fb10f752		
http://identifiers.org/reactome/R-HSA-6787567	1	http://pathwaycommons.org/pc2/PhysicalEntity_dd90bc36fbbf57d371d6345d92cc7325		
http://identifiers.org/reactome/R-HSA-379867	1	http://pathwaycommons.org/pc2/PhysicalEntity_d3a2d63104bf85b7c4211b4698887789		
http://identifiers.org/reactome/R-HSA-1183128	1	http://pathwaycommons.org/pc2/PhysicalEntity_e5ec25b5301e0aafc3941b008ddd67fe		
http://identifiers.org/reactome/R-HSA-3785704	1	http://pathwaycommons.org/pc2/PhysicalEntity_aed382f7f338f592b19bfb03e26c3fbc		http://identifiers.org/reactome/R-HSA-3785768
http://identifiers.org/reactome/R-HSA-5675373	1	http://pathwaycommons.org/pc2/PhysicalEntity_e7147e3cea4f34cd366f1960c86e0fbf		
http://identifiers.org/reactome/R-HSA-110212	2	http://pathwaycommons.org/pc2/Complex_83148ff61710da74c3a494dc93117e5f;http://pathwaycommons.org/pc2/Complex_a601b5c98bc5fe22101254fb10fabfed	http://identifiers.org/reactome/R-HSA-110227	http://identifiers.org/reactome/R-HSA-110352
http://identifiers.org/reactome/R-HSA-8940388	1	http://pathwaycommons.org/pc2/PhysicalEntity_08a2cd63e16e08452363f216e526f542		
http://identifiers.org/reactome/R-HSA-2467665	1	http://pathwaycommons.org/pc2/Complex_ca342121ca9571bc1ffeb955f7c55f0c		
http://identifiers.org/reactome/R-HSA-8848993	1	http://pathwaycommons.org/pc2/Protein_44adcb8e7ce32d94939e5cb5ae11077e		
http://identifiers.org/reactome/R-HSA-8870457	1	http://pathwaycommons.org/pc2/Complex_ab1c80b6427f5e9442c4ff51c68ab4bc		http://identifiers.org/reactome/R-HSA-8870461
http://identifiers.org/reactome/R-HSA-451152	1	http://pathwaycommons.org/pc2/Protein_51a373b4835149afd1aa6fcf743bbbcb		
http://identifiers.org/reactome/R-HSA-453337	1	http://pathwaycommons.org/pc2/Complex_140eec5e02bf0a5ece8e252762fe62eb		
http://identifiers.org/reactome/R-HSA-453356	2	http://pathwaycommons.org/pc2/Complex_d9983b4dd1433b4d388c807f1109902b;http://pathwaycommons.org/pc2/Complex_685fea3410b9e00db05e4c8a2e2fac7f	http://identifiers.org/reactome/R-HSA-453356;http://identifiers.org/reactome/R-HSA-453346	http://identifiers.org/reactome/R-HSA-453337
http://identifiers.org/reactome/R-HSA-167197	1	http://pathwaycommons.org/pc2/Complex_247033ad8421282e801c4d270a1e5da4		
http://identifiers.org/reactome/R-HSA-9008345	1	http://pathwaycommons.org/pc2/Complex_f5e64d7ec59e5dd1da7e43764baa42c8		http://identifiers.org/reactome/R-HSA-9007686
http://identifiers.org/reactome/R-HSA-8953917	3	http://pathwaycommons.org/pc2/Protein_2f687a7df2302ddb12476266b05d21b4;http://pathwaycommons.org/pc2/Complex_df7f2073a45e25c051d3038b9109b504;http://pathwaycommons.org/pc2/Complex_cc941031fbbfd0dcd924d9249022ca01	http://identifiers.org/reactome/R-HSA-8953946	http://identifiers.org/reactome/R-HSA-9033533
http://identifiers.org/reactome/R-HSA-2426153	1	http://pathwaycommons.org/pc2/Complex_48e9469e232df01906e553a298bd50b8		http://identifiers.org/reactome/R-HSA-1655830
http://identifiers.org/reactome/R-HSA-5635856	1	http://pathwaycommons.org/pc2/Complex_4613eda15187f43fa945c7f5d07b826a		http://identifiers.org/reactome/R-HSA-5635854
http://identifiers.org/reactome/R-HSA-6785087	1	http://pathwaycommons.org/pc2/Complex_a7facba8cc8cbc748d5de3201cf5c2c1		http://identifiers.org/reactome/R-HSA-6785126
http://identifiers.org/reactome/R-HSA-174171	1	http://pathwaycommons.org/pc2/Complex_67e38769a34dbcdef6a834b90216ace8		http://identifiers.org/reactome/R-HSA-174104
http://identifiers.org/reactome/R-HSA-174238	4	http://pathwaycommons.org/pc2/Complex_11484a20d7c21e1a985d8710be827a35;http://pathwaycommons.org/pc2/Protein_a5b68e0efeb3637e56847a8a3884fc72;http://pathwaycommons.org/pc2/Complex_67cdec28d24fa7c978003f10f6f27ea4;http://pathwaycommons.org/pc2/Complex_f064f38c0625d63652908ef7993a7055	http://identifiers.org/reactome/R-HSA-174224	http://identifiers.org/reactome/R-HSA-174144;http://identifiers.org/reactome/R-HSA-174121;http://identifiers.org/reactome/R-HSA-174120;http://identifiers.org/reactome/R-HSA-174227;http://identifiers.org/reactome/R-HSA-174070;http://identifiers.org/reactome/R-HSA-141423;http://identifiers.org/reactome/R-HSA-141437;http://identifiers.org/reactome/R-HSA-141429
http://identifiers.org/reactome/R-HSA-199161	1	http://pathwaycommons.org/pc2/Complex_5d8bf22301005090a85985d10de87ee2		
http://identifiers.org/reactome/R-HSA-112125	3	http://pathwaycommons.org/pc2/Complex_34978715d0909f9a17b4c19cb5885433;http://pathwaycommons.org/pc2/PhysicalEntity_f5db8314122a21440732f2fc974ec2b6;http://pathwaycommons.org/pc2/PhysicalEntity_aed382f7f338f592b19bfb03e26c3fbc	http://identifiers.org/reactome/R-HSA-3785704	http://identifiers.org/reactome/R-HSA-5657637;http://identifiers.org/reactome/R-HSA-5657617;http://identifiers.org/reactome/R-HSA-5657642;http://identifiers.org/reactome/R-HSA-3785768
http://identifiers.org/reactome/R-HSA-5624132	1	http://pathwaycommons.org/pc2/Complex_368c8561ef9f7666d046105819a040fa		http://identifiers.org/reactome/R-HSA-5624133
http://identifiers.org/reactome/R-HSA-8878178	1	http://pathwaycommons.org/pc2/Complex_52a5bec6e39685898dc6404d4bf37a5a		http://identifiers.org/reactome/R-HSA-8878186
