#Name	NumConnected
SMARCC1	8514
RYK	8514
BUB1B	8514
SUMO1	8514
SUMO3	8514
SUMO2	8514
IGHV1-2	8514
PPWD1	8514
KIAA0319	8514
EEF2K	0
BLOC1S6	8514
LHX2	8514
BLOC1S4	8514
LHX4	8514
BLOC1S1	8514
PTGER4	8514
LHX9	8514
MIB1	8515
MIB2	8514
PTGER3	8514
NADK2	8514
SLC38A5	8514
SLC38A4	0
B3GALT6	8515
SLC38A1	8514
SLC38A3	8514
SLC38A2	8514
SLC38A9	8514
STK3	8514
STK4	8514
CSF3R	2
OCA2	2
CXCL11	8514
CXCL10	8514
CXCL13	8514
CXCL12	8514
RPL9P7	8514
CXCL16	8514
OR13C4	8514
OR13C5	8514
UBE4A	8514
OR13C2	8514
OR13C3	8514
HCN1	8514
HCN3	8514
HCN2	8514
OR13C8	8514
HCN4	8514
SNRNP25	8514
SNRNP27	8514
NTN1	8514
YBX1	8514
RAPGEF1	8514
NTN3	8514
RAPGEF2	8515
NTN4	8514
RAPGEF3	8514
PTGDR	8514
PTGDS	0
STIP1	8514
RAB3GAP1	8514
SI	8527
MRPL18	8514
TBC1D20	8514
TNFRSF8	2
TNFRSF9	2
TBC1D25	8514
MRPL19	8514
TNFRSF4	2
MED12	8514
FUNDC1	8514
GUCY2D	8515
GUCY2F	8515
SENP8	8514
SENP5	8515
SENP3	8514
SENP2	8515
SENP1	8515
SAMM50	8514
ARPC5	8514
ING4	8514
ING5	8514
ARPC4	8514
ING2	8514
ING3	8514
NOTUM	8514
INS	8514
BHLHE40	8514
GFPT1	8514
GFPT2	8514
DYNC1LI1	8514
ACP5	0
ACP6	0
SDCCAG8	8514
GLA	8514
SLC2A14	8515
SLC2A13	8515
SLC2A12	8515
SLC2A11	0
MT-RNR2	8514
GLS	8515
CDIPT	8514
NCOA2	8514
NCOA3	8514
NCOA1	8514
NCOA6	8514
RPL23A	8514
NT5C3A	0
NT5C3B	0
OR6C4	8514
CISH	8514
MECR	0
BSG	8514
RIF1	8514
PPM1D	8515
AMPH	8514
MED17	8514
SLC27A5	8514
SLC27A4	0
SLC27A6	0
SLC27A1	0
SORT1	8514
SLC27A3	8514
SLC27A2	8514
AK9	0
AK8	0
AK3	8514
AK2	8514
AK1	0
TBCD	8514
TBCC	8514
TBCB	8514
AK5	0
AK4	0
OXTR	8514
MME	8515
SARS	8514
MPL	2
NCKAP1L	8514
HNF4A	8514
OR1N1	8514
GEN1	8515
ZNF496	8514
ERF	8514
ZNF493	8514
CBLL1	8514
HAND2	8514
ZNF490	8514
EYA4	8514
CAPNS2	8531
HERPUD1	0
TRA2B	8514
NLGN4Y	8514
MDC1	8514
FBN2	0
FBN3	0
NCR1	8514
FBN1	8514
MEX3C	8514
IL3RA	8514
C3AR1	8514
BTRC	8514
BAAT	8514
A1CF	8
ITLN1	0
SCN1B	8514
SCN1A	8514
SFTPD	8514
CLCA3P	8514
SFTPB	8514
SFTPC	8514
IDI1	8514
IDI2	8514
IPMK	8515
KDM1B	8514
ESYT1	3
ESYT2	3
ZNF702P	8514
INHBE	8514
IFNLR1	8514
CXCR2	8514
MTMR9	8514
MTMR8	8514
MTMR7	8514
MTMR6	8514
MTMR4	8514
MTMR3	8514
MTMR2	8514
MTMR1	8514
NAAA	0
TSC22D1	8514
TSC22D3	8514
IZUMO1R	0
JAG1	8514
TRAIP	8514
UBA52	8514
CD2BP2	8514
EXOSC8	8514
EXOSC9	8514
BCKDK	8515
EXOSC2	8514
EXOSC3	8514
EXOSC1	8514
EXOSC6	8514
EXOSC7	8514
EXOSC4	8514
EXOSC5	8514
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL1	0
ADAMTSL4	0
ADAMTSL5	0
DEFB108B	0
TULP3	8514
DEFB108A	0
TULP4	8514
NCOR2	8514
NID2	8514
NID1	8514
KPNA4	0
OR5B3	8514
OR5B2	8514
KPNA2	8514
INCENP	8514
FARP2	8514
KPNA1	8514
MT-CYB	8514
TEK	8514
OR2A12	8514
OR2A14	8514
LHX3	8514
SARDH	8515
DEPDC7	8515
EEF1E1	8514
PSMB11	8514
PSMB10	8514
PAOX	8514
STXBP1	8514
STXBP3	8514
STXBP2	8514
ELOB	8514
ELOC	8514
ELOA	8514
OR4D9	8514
CYP1B1	0
SKP1	8514
S1PR3	8514
OR4D1	8514
S1PR1	8514
NOC2L	8514
OR4D5	8514
OR4D6	8514
S1PR4	8514
FANCG	8514
CFLAR	8514
IFI16	8515
FANCC	8514
FANCB	8514
FANCA	8514
ENY2	8514
CCZ1	8518
FANCM	8514
FANCL	8514
HAS1	0
FANCI	8514
HAS3	0
CA5B	8514
CA5A	8514
DEFB107B	0
F13B	2
HNRNPA3	8514
HNRNPA0	8514
HNRNPA1	8514
ARSF	0
RPN2	8514
EXOC6	8514
MC5R	8514
RACK1	8514
LRRFIP1	8514
ICE2	8514
IRS4	8514
PTGR2	0
IRS1	8514
IRS2	8514
CDK1	8514
CDK2	8514
HOXA4	8514
HOXA3	8514
CDK5	8514
CDK6	8514
CDK7	8514
IGLL1	8514
CDK9	8514
LPAR1	8514
HAPLN1	8514
LPAR4	8514
LPAR5	8514
CEP57	8514
ARSI	0
LIMS2	8514
LIMS1	8514
ARSK	0
RGL1	0
SUN1	8514
SUPT3H	8514
OR10Q1	8514
HSPD1	8514
NARFL	8521
MTX2	8514
MTX1	8514
AMD1	8514
PRKCI	8514
PRKCH	8514
LIAS	8514
PRKCA	8514
ATP10A	0
ATP10B	0
PRKCB	8514
PRKCE	8514
PRKCD	8514
PRKCG	8514
ELOA3	8514
HIST1H3B	8514
PRKCZ	8514
PRKCQ	8514
SEC11A	8519
SEC11C	8519
PMF1	8514
ACKR4	8514
ACKR1	8514
ACKR3	8514
SCRIB	8514
TYMS	8514
TYMP	0
ZNF790	8514
ZNF791	8514
ZNF792	8514
ZNF793	8514
MUL1	8514
ZNF799	8514
WWP2	8514
WWP1	8514
GPER1	8514
PPIL1	8514
PPIL2	8514
PPIL3	8514
PPIL4	8514
PPIL6	8514
CYP4F12	0
CYP4F11	8
ZNF570	8514
ZNF571	8514
ZNF573	8514
ZNF577	8514
TRPV5	8514
TRPV4	8514
TRPV6	8514
TRPV1	8514
SETDB1	8516
PRTN3	8514
TRPV2	8514
CTSH	8515
IARS	8514
CTSL	8514
NFIC	8515
CTSO	8515
CTSA	8514
CTSB	8515
CTSC	8514
KCNAB1	8514
CTSE	8515
CTSF	8515
KCNAB2	8514
RPL14	8514
RPL15	8514
CTSZ	8514
RPL17	8514
RPL10	8514
RPL11	8514
RPL12	8514
RPL13	8514
FGFR4	8514
MIF	8514
FGFR2	8514
RPL19	8514
CTSV	8514
FGFR1	8514
CXCL1	8514
C5AR2	8514
CXCL3	8514
CXCL2	8514
CXCL5	8514
CXCL6	8514
CXCL9	8514
CXCL8	8514
B4GALT4	8515
TNNC1	8514
EMD	8514
RGR	8514
OR9A4	8514
EMB	2
FBLN2	8514
AP2S1	8514
DCTD	8514
PDPN	8514
CARD9	8514
CIT	8514
THRSP	8514
PSMB8	8514
PHKA1	8514
GCKR	8514
PHKA2	8514
UBA6	8514
PDP1	8517
PDP2	8517
UBA5	8514
UBA2	8514
UBA3	8514
UBA1	8514
PWP2	8514
PHF20	8514
EEF1AKMT1	8514
ABCA10	8514
UBE2H	8514
ABCA12	6
ZNF133	8514
UBE2M	8514
UBE2O	8514
UBE2N	8514
UBE2A	8514
UBE2C	8514
UBE2B	8514
UBE2F	8514
SPR	8514
ZNF136	8514
UBE2S	8514
TOP3A	8514
UBE2T	8514
UBE2W	8514
OR51F1	8514
PTGFR	8514
OR51F2	8514
LIPT2	8515
LIPT1	8516
ARHGEF2	8515
ILK	8514
ARHGEF3	8515
ADIRF	8515
FOXO3	8514
EYA2	8514
CDH8	8514
PNO1	8514
RHBG	0
PDE3A	8514
PDE3B	8514
RABEP1	8514
LFNG	8514
PENK	8514
MORF4L2	8514
MORF4L1	8514
ZIM3	8514
NDUFA6	8514
NDUFA7	8514
NDUFA4	8528
NDUFA5	8514
NDUFA2	8514
NDUFA3	8514
NDUFA1	8514
RABEPK	8514
NDUFA8	8514
NDUFA9	8514
GPR65	8514
FLT3LG	2
PNOC	8514
GPR68	8514
TBL1XR1	8514
RBSN	8514
MAEL	6
IL6	8514
IL7	8514
IL4	8514
IL5	8514
IL2	8514
IL3	8514
IL9	8514
DTX4	8514
SAT1	8514
DTX1	8514
DTX2	8514
BIRC5	8514
JARID2	8514
AIP	8514
GNE	3
TXNL4A	8514
RB1CC1	8514
NSF	8514
DMC1	8514
NT5C1A	0
NT5C2	8514
CENPC	8514
CENPA	8514
OR14J1	8514
HPGDS	3
SIGLEC16	8514
SDS	2
ANO10	8514
AHCY	8514
SP100	8514
PARG	8515
DHDDS	2
AOC2	8515
TIMP2	8514
TIMP1	8514
PARS2	8515
NRCAM	8514
PARN	8514
PARL	8517
KCNK1	8514
EPO	0
PNLIP	8514
MLH1	8514
PI4K2A	8514
HIBADH	0
LTN1	8514
TDGF1P3	8514
NHLRC1	7
NPY4R	8514
KIFC2	8514
LYZ	0
SYCE1	8514
SYCE3	8514
SYCE2	8514
NAPRT	8514
LYN	8514
SLC26A11	8515
VAMP2	8514
SEMA7A	8514
IP6K2	8514
IP6K1	8514
TLR2	8514
TLR3	8514
DDX6	8514
TLR1	8514
TLR6	8514
TLR7	8514
TLR4	8514
TLR5	8514
TLR8	8514
TLR9	8514
SCN3A	8514
NUP205	8514
ZNF215	8514
ZNF214	8514
ZNF217	8514
HLA-H	8514
ZNF211	8514
ZNF213	8514
SLC7A9	8514
HLA-C	8514
SLC7A7	8514
TRAK1	8514
NFKBIA	8514
HLA-G	8514
SLC7A3	0
HLA-E	8514
SLC7A1	0
LIN7C	8514
SPRR1A	8514
SPRR1B	8514
MMS19	8521
HAUS8	8514
HAUS6	8514
AMER1	8514
HAUS4	8514
HAUS5	8514
HAUS2	8514
HAUS3	8514
HAUS1	8514
SLC5A12	8514
SLC5A10	8514
SLC5A11	8514
NR5A2	8514
NR5A1	8514
DLX5	8514
DLX6	8514
UBXN7	8514
UBXN1	8514
ACVRL1	3
HIST1H2BD	8514
HIST1H2BA	8514
HIST1H2BB	8514
HIST1H2BL	8514
HIST1H2BM	8514
HIST1H2BN	8514
HIST1H2BO	8514
HIST1H2BH	8514
HIST1H2BI	8514
HIST1H2BJ	8514
HIST1H2BK	8514
TNFAIP8	0
VAV1	8514
VAV3	8514
VAV2	8514
TNFAIP3	8514
ECI2	8514
ECI1	8514
IPO8	8514
RNPC3	8514
NRBP1	8514
DTX3L	8514
SDCBP	8514
RAB8B	8514
TP63	8514
RAB8A	8514
NR6A1	8514
MARS2	8514
SYVN1	8514
COL26A1	8514
ICAM3	8514
GABPB1	8514
PYGO1	8514
SHPK	8515
OR2B8P	8514
PAQR3	8514
CRHBP	8514
FERMT2	8514
NME2P1	0
FADS1	8514
FADS2	8514
CRNKL1	8514
TPTE2	8515
NXT1	8514
DPM1	8514
DGUOK	0
PMVK	8514
ACAD10	0
ACAD11	0
AWAT1	8515
AWAT2	8514
IGKV2D-28	8514
PLOD2	8514
PLOD3	8514
PLOD1	8514
SGF29	8514
ARHGEF10L	8515
DNASE2	8514
GRIN2A	8514
FAAP20	8514
USP6NL	8514
FAAP24	8514
PRLHR	2
RAD21	8514
LY6K	0
ADGRF5	8515
ZNF324B	8514
USP13	8514
ALDH6A1	8514
USP11	8514
USP16	8514
NR2E1	8514
USP14	8514
NR2E3	8514
SSBP1	0
USP18	8514
USP19	8514
BCL10	8514
INPP1	8514
IL27RA	8514
PLA2G12A	0
CRKL	8514
DAND5	8514
IGKV1D-39	8514
POGLUT1	8515
UBAC1	8514
IGKV1D-33	8514
OR12D2	8514
OR12D3	8514
SUPT5H	8514
EBNA1BP2	8514
SLC9C2	8514
MT1H	0
BRS3	8514
SLC9C1	0
ARHGEF10	8515
ARHGEF11	8514
ARHGEF12	8514
SLITRK5	8514
SLITRK2	8514
ARHGEF15	8515
ARHGEF16	8515
ARHGEF17	8515
ARHGEF18	8514
ARHGEF19	8515
PAPPA	8515
PIK3C2B	8514
PIK3C2A	8514
PIK3C2G	8514
COL23A1	8514
SNAP91	8514
TNKS2	8514
D2HGDH	8514
CEP76	8514
CEP70	8514
CEP72	8514
ZNF776	8514
ZNF777	8514
ZNF774	8514
KLC3	8514
KLC4	8514
ZNF773	8514
ZNF770	8514
ZNF771	8514
USP17L3	8514
USP17L2	8514
FBXW10	8514
FBXW11	8514
USP17L5	8514
USP17L4	8514
USP17L8	8514
GPLD1	8578
OR2W3	8514
BAZ2A	8514
OR2W1	8514
OR2W5	8514
CHCHD2	0
CHCHD3	8514
CYP11A1	8514
CHCHD6	8514
CHCHD7	0
CHCHD4	8526
CHCHD5	0
MST1	2
RPP21	8514
ZNF519	8514
ZNF510	8514
OR5AR1	8514
ZNF517	8514
ZNF514	8514
B3GLCT	8551
CYP3A43	0
TSPYL2	0
OR2AP1	8514
DLG3	8514
IAPP	8514
SLC39A8	8514
DLG2	8514
HIST2H3A	8514
SLC39A1	8514
SLC39A2	8514
SLC39A3	8514
SLC39A4	8514
SLC39A5	8514
SLC39A6	8514
SLC39A7	8515
PSCA	0
PSIP1	8514
GZMB	8514
GZMM	8515
MTHFD1L	8514
GZMH	8515
MSRB2	8515
VWF	8514
MYH10	8514
MYH11	8514
MYH14	8514
PPP2R1A	8514
SMG9	8514
LMF1	8517
RET	8514
REN	8514
REL	8514
PIK3AP1	8514
MAP4K4	8515
HMBS	3
MALT1	8514
CDH17	8514
SLC30A10	8515
SLCO4A1	0
OR6K3	8514
OR6K2	8514
OR6K6	8514
PPEF1	8515
CYCS	8514
LEF1	8514
WEE1	8514
MTFMT	8514
NAA38	8514
NAA35	8514
AFDN	11
NAA30	8514
FITM2	0
FITM1	0
IFNA21	8514
RBM5	8514
RBM4	8514
B4GALNT1	0
B4GALNT2	2
OR51D1	8514
CAT	8514
AP1S1	8514
AP1S2	8514
AP1S3	8514
NDE1	8514
CAD	8514
PGF	8514
PGD	8514
KAZN	8514
PDE1C	8514
PDE1B	8514
PDE1A	8514
NUDC	8514
DEFA6	0
DEFA5	0
DEFA4	0
DEFA3	8514
DEFA1	8514
NDUFC1	8514
NDUFC2	8514
COA4	0
COA6	0
BMI1	8514
MRS2	8514
DCSTAMP	3
SEPSECS	0
GPR45	8514
GABRR1	8514
NRP1	8514
NRP2	8514
ARSD	0
ARSE	0
CA9	8514
ARSG	0
ARSA	3
ARSB	8516
CA3	8514
CA2	8514
CA1	8514
HEXB	8514
CEPT1	8514
CA6	8514
ARSJ	0
CA4	8514
OGN	0
FUT3	0
PNMT	8514
FUT8	0
GHR	8514
ATP5J2	8514
GSTA5	0
OR5M3	8514
GSTA1	2
GSTA2	2
GSTA3	0
MIP	8514
FBLN1	8514
FBLN5	8514
DDX39B	8514
DDX39A	8514
STRAP	8514
CBFB	8514
PLXND1	8514
STRA6	8514
SCD5	0
PEX11A	0
SIGLEC14	8514
SIGLEC15	8514
SIGLEC12	0
SIGLEC10	0
SIGLEC11	0
GTF2F1	8514
PAFAH1B1	8514
KIFC3	8514
PAFAH1B3	8514
KIFC1	8514
GH1	8514
GH2	8514
SFN	8514
NLGN1	8514
CYLD	8514
EID3	8521
HCRTR1	8514
ACTB	8514
HCRTR2	8514
STARD10	8514
GHRHR	8514
STARD13	8515
PROS1	8514
CRADD	8514
MT1X	0
ADAR	8514
MT1M	0
ADAL	8515
SF3A1	8514
SF3A2	8514
SF3A3	8514
MT1E	0
MT1F	0
MT1G	0
MT1A	0
MT1B	0
ZNF184	8514
ZNF180	8514
ADA2	0
ZNF189	8514
ALYREF	8514
ZNF25	8514
ZNF26	8514
ZNF20	8514
ZNF23	8514
HYKK	3
BLVRB	0
BLVRA	0
ZNF28	8514
SEMA5B	0
SEMA5A	2
BBS10	8514
BBS12	8514
HS6ST1	8514
HS6ST2	8514
HS6ST3	8514
OR1J4	8514
OR1J2	8514
OR1J1	8514
SCN5A	8514
ZNF235	8514
ZNF234	8514
ZNF233	8514
ZNF230	8514
INTS13	8514
INTS12	8514
INTS11	8514
INTS10	8514
INTS14	8514
RANBP9	8514
NAE1	8514
RANBP1	8514
RANBP2	8514
TXN2	8514
AGAP2	8514
TSPO	8514
ARNT	8514
CCL4L2	8514
TRAM1	8514
GDPD3	8514
SLC23A2	8514
GDPD5	8514
SLAMF6	3
TGFB1	8514
TGFB2	8514
TGFB3	8514
MTERF3	8514
MTERF1	0
MTERF4	8514
F13A1	2
UIMC1	8514
YWHAZ	8514
COMMD10	8514
DEFB104B	0
NOP58	8514
NOP56	8514
OR5F1	8514
ETS2	8514
YWHAH	8514
ETS1	8514
YWHAB	8514
AQP10	8514
AQP11	8514
YWHAE	8514
SEC61G	8514
SSNA1	8514
CHRM5	8514
CHRM4	8514
CHRM3	8514
CHRM2	8514
CHRM1	8514
MGAT1	8514
MGAT2	0
MGAT3	0
MGAT5	0
GLRX	8514
PDCD1LG2	8514
SLC20A2	8514
CHST10	2
VAMP3	8514
SLC20A1	8514
CHST15	8514
CHST14	8514
VAMP7	8514
VAMP8	8514
ROCK1	8514
ROCK2	8514
CKAP4	8514
MMP8	8514
MMP9	8514
MMP7	8514
MMP2	8514
MMP3	8514
MMP1	8514
TRAPPC2L	8514
MERTK	8514
AGER	8514
CCNT1	8514
CCNT2	8514
PECAM1	8514
LTC4S	8514
HOXD1	8514
H3F3B	8514
MC1R	8514
VRK1	8517
VRK3	8516
VRK2	8517
WNK2	8515
WNK3	8515
WNK1	8515
WNK4	8515
NR2C2	8514
USP39	8514
NR2C1	8514
USP30	8514
RFNG	8514
USP33	8514
USP34	8515
SHMT2	8514
SHMT1	8514
USP37	8514
PLD4	8514
PLD6	8514
PLD1	8514
PLD2	8514
PLD3	8514
HOXD3	8514
RPL39L	8514
PPFIBP1	8514
PPFIBP2	8514
RUNX2	8514
APOBEC2	8
APOBEC1	8
RUNX1	8514
APOBEC4	8
RRP1	8515
DOCK8	8514
DOCK9	8514
GRIA2	8514
RRP9	8514
GRIA1	8514
ZNF75D	8514
DOCK7	8514
GRIA4	8514
DOCK5	8514
ACSBG1	8514
ACSBG2	8514
IGKV1D-16	8514
TNFRSF12A	8514
IGKV1D-12	8514
SLC9A4	8514
SLC23A1	8514
SLC9A6	0
SLC9A7	0
HSPH1	8514
SLC9A2	8514
SLC9A3	8514
JUN	8514
SLC9A9	0
SCNN1G	8514
JUP	8514
GDPD1	8514
SCNN1B	8514
SCNN1A	8514
FAM98B	8520
PLCB2	8514
ARHGEF35	8515
PLCB4	8514
ARHGEF33	8515
SEC13	8514
ARHGEF38	8515
ARHGEF39	8515
REV1	8514
SCUBE2	8514
SCUBE3	0
ESR2	8514
ESR1	8514
ZNF750	8514
MSMO1	8514
RPP38	8514
ITSN2	8514
EARS2	8514
MMADHC	2
RPP30	8514
OR52W1	8514
FBXO2	8514
FBXO4	8514
FBXO5	8514
CTNND1	8514
FBXO7	8514
FBXO9	8514
A2M	8514
KLRF1	2
HACE1	8514
ZNF530	8514
OR5AP2	8514
TAL1	8514
LIG3	8514
TOMM70	8514
LCE2C	8514
LCE2B	8514
LCE2A	8514
LCE2D	8514
PRSS3	4
SLC5A3	8514
PPIH	8514
PPIE	8514
PPID	8514
PPIB	8514
PPIA	8514
GLYATL1	8514
SLC5A7	8514
PRSS8	8515
PIN1	8514
DCPS	2
WASF1	8514
WASF2	8514
WASF3	8514
FAS	8514
PTHLH	8514
FAU	8514
FAH	8514
HNRNPA2B1	8514
DCP2	8514
AMY2A	8528
RPL7A	8514
SLC18A3	8514
AP4E1	8514
SLC6A20	8514
NCAPH2	8514
SHTN1	8514
SNRNP48	8514
HECTD2	8514
HECTD3	8514
HECTD1	8514
MAN2B2	2
MAN2B1	3
CCS	8514
LZTFL1	8514
OAT	8514
CCK	8514
FSTL3	8514
FSTL1	8514
PDE7A	8514
PDE7B	8514
PIP	2
PIR	0
RALGAPA2	8514
GTF3C2	8514
COG8	8514
NUF2	8514
COG3	8514
COG2	8514
COG1	8514
CHTOP	8514
COG7	8514
COG6	8514
COG5	8514
COG4	8514
TIMM10B	8514
SCOC	8514
GPR20	8514
PI3	8514
GPR27	8514
GPR25	8514
KCNMB1	8514
KCNMB3	8514
KCNMB2	8514
KCNMB4	8514
GSK3A	0
GSK3B	8514
UBD	8514
UBB	8514
UBC	8514
CFTR	8514
AKR1A1	2
KBTBD7	8514
KBTBD6	8514
PLXNB1	8514
AMN	8514
KBTBD8	8514
PCBP4	8514
GUCY1A2	8514
PCBP2	8514
PCBP1	8514
RNF220	8514
AMT	8514
SIRT3	8514
SIRT1	8514
SIRT6	8515
SIRT5	8515
SIRT4	8515
MED30	8514
MED31	8514
GLRB	8514
CASC3	8514
RBM22	8514
HECW1	8514
HECW2	8514
HIST3H2A	8514
SCN7A	8514
RFWD2	8514
EPHA8	8514
EPHA7	8514
EPHA6	8514
EPHA5	8514
EPHA4	8514
EPHA3	8514
EPHA2	8514
EPHA1	8514
IGHV3-53	8514
OR4S1	8514
OR4S2	8514
TRMT6	2
FGF19	8514
FGF18	8514
KDM6A	8514
KDM6B	8514
FGF13	8514
FGF12	8514
FGF11	8514
FGF10	8514
FGF17	8514
FGF16	8514
FGF14	8514
VAMP1	0
SRP68	8514
COL9A2	8514
COL9A3	8514
COL9A1	8514
CC2D2A	8514
CHST12	8514
VCAM1	8514
MNAT1	8514
VAMP4	8514
SEMA3A	8514
SEMA3E	8514
PAPPA2	8515
ARHGAP11A	8515
ARHGAP11B	8515
GLP2R	8514
ARL1	8514
ZNF250	8514
ARL3	5
ARL2	8514
ZNF254	8514
ZNF257	8514
ARL6	8514
DHFR2	8514
RRM2	8514
ETFBKMT	8514
DERA	8514
TSR1	8514
TSR3	8514
TH	8514
TF	8514
CYP2C18	0
KCNJ12	8514
KCNJ11	8514
KCNJ10	8514
TFAM	8514
KCNJ16	8514
KCNJ15	8514
KCNJ14	8514
MLXIPL	8514
AR	8514
CYP3A4	2
NAGK	0
CYP4A11	8
FOLH1B	8514
YWHAQ	8514
OR56B1	8514
CREB3L2	0
CREB3L3	8514
CREB3L1	0
CREB3L4	0
PGAP1	8515
WLS	8514
MFAP5	8514
MFAP4	8514
MFAP3	8514
MFAP2	8514
MFAP1	8514
IGKV3-11	8514
IGKV3-15	8514
OR2L8	8514
NDUFAB1	8514
TWNK	0
SLC6A5	8514
IGHV3-7	8514
IGHV3-9	8514
NDUFB8	8514
OR5AK2	8514
HEBP1	8514
OFD1	8514
HBS1L	8514
VAC14	8514
NDUFB5	8514
DUS2	8514
NDUFB4	8514
GEMIN8	8514
IWS1	8514
APRT	8514
SULT1E1	8514
SLC17A8	0
SNAP25	8514
L2HGDH	8515
TPCN2	8515
SNAP23	8514
RAB33B	8514
SNAP29	8514
PIDD1	8514
TAS2R7	8514
TAS2R4	8514
TNFSF13	8514
TNFSF12	8514
TNFSF11	8514
SLC17A7	8514
TNFSF15	8514
BBOX1	0
TNFSF18	8514
TAS2R3	8514
PUM2	8514
PUM1	8514
RAD1	8514
LMO7	8514
CRYBA4	8514
IFNL1	8514
IFNL2	8514
IFNL3	8514
CCT2	8514
CCT3	8514
TRPV3	8514
CCT7	8514
CCT4	8514
CCT5	8514
DDAH1	8515
TIMM13	8514
TIMM10	8514
OPCML	0
ARL13B	8517
IFT74	8514
MC3R	8514
OR52A4P	8514
ZC3H8	8514
LRR1	8514
GFM1	8514
GFM2	8514
COL22A1	8514
CYP2J2	0
FMNL1	8514
CROT	8514
SLC4A5	8514
SLC4A4	8514
SLC4A7	8514
SLC4A1	8514
SLC4A3	8514
TNFRSF10D	8514
DCTN2	8514
DCTN3	8514
CLCA1	8514
DCTN6	8514
SLC4A8	8514
CLCA4	8514
DCTN5	8514
RPS4Y2	8514
ASPG	8514
ASPA	8515
ASPN	8514
KNTC1	8514
OR7C2	8514
TAF6	8514
FAM96B	8521
OR7C1	8514
BPHL	8516
OR14A16	8514
RNF25	8514
MXRA8	8514
UBE2V2	8514
RNF20	8514
ZNF732	8514
CMBL	0
ZNF736	8514
ZNF737	8514
ZNF735	8514
UBIAD1	8519
ZNF738	8514
C1GALT1C1	8516
SSTR1	8514
SSTR3	8514
SSTR2	8514
SSTR5	8514
SSTR4	8514
MARS	8514
LDLRAP1	8514
KLRD1	8514
HMOX1	8514
OR2S2	8514
CTNNB1	8514
MOB1A	8514
MOB1B	8514
HMOX2	8515
OR11G2	8514
GPX1	8514
CRYL1	0
CNOT9	8514
CNOT8	8514
CNOT3	8514
CNOT2	8514
AARS2	8514
CNOT7	8514
CNOT6	8514
APOL1	8514
CNOT4	8514
ITGB1	8514
NOS1	8514
ITGB3	8514
ITGB2	8514
ITGB5	8514
ITGB4	8514
ITGB7	8514
ITGB6	8514
ITGB8	8514
YARS2	8515
SLC37A1	4
ATN1	8514
LCP2	8514
LCP1	0
PMPCB	8516
TNIP2	8514
SLC37A4	4
TNIP3	8514
LCE4A	8514
MYO6	8514
TNIP1	8514
RPP14	8514
KCNA10	8514
EEF1AKMT4-ECE2	8515
GNPDA2	8514
GNPDA1	8514
MAT1A	8514
MAN1B1	0
RASAL1	8514
RASAL3	8514
RASAL2	8514
EGF	8514
LBP	0
LBR	0
RAN	8514
FGR	8514
SLC12A5	8514
SLC12A4	8514
SLC12A7	8514
SLC12A6	8514
SLC12A1	8514
SLC12A3	8514
SLC12A2	8514
FGG	8514
FGA	8514
FGB	8514
IMP3	8514
MRVI1	8514
EXT2	8514
IMP4	8514
ATP1B4	8514
ACIN1	0
ATP1B2	8514
ATP1B3	8514
ATP1B1	8514
TFB1M	8514
LY96	8514
TESK1	8514
CCNG1	8514
TSEN15	8514
IGLV3-21	8514
ALDH5A1	8514
OSBP	8514
SNX3	8514
SNX2	8514
SNX5	8514
RPL27A	8514
NOS2	8514
IGLV3-27	8514
SLC11A2	8515
RUNX3	8514
KHSRP	8514
TIMELESS	8514
NOS3	8514
ZIK1	8514
ITPKA	8514
STK26	0
ITPKC	8514
ITPKB	8514
PHKG2	8514
NRTN	8514
PKM	8514
ITPK1	8514
ORAI1	8514
IFNA6	8514
IL9R	8514
DLAT	8514
TUBB2A	8514
TUBB2B	8514
HIST3H3	8514
MAOB	8515
MAOA	8514
DTYMK	0
NEIL2	8514
MUT	8514
PIWIL4	6
PIWIL2	6
PIWIL1	6
AHI1	8514
FABP6	0
FABP7	0
FABP4	8514
FABP5	8514
FABP2	0
FABP3	0
FANCD2	8514
FABP1	0
GABRA5	8514
GABRA4	8514
GABRA6	8514
GABRA1	8514
AKR1C1	2
GABRA3	8514
FABP9	0
P2RY1	8514
SNCAIP	8514
IGLV3-19	8514
SEC61B	8514
C1QBP	8514
RRP8	8514
DOCK3	8514
HNRNPL	8514
ADORA3	8514
ASL	8514
ATP6V0B	8514
ATP6V0C	8514
DOCK1	8514
DOCK6	8514
KIF26A	8514
COL5A2	8514
COL5A3	8514
COL5A1	8514
DOCK4	8514
EP300	8514
DUT	0
NAT10	2
TAAR5	8514
GPX2	8514
TAAR6	8514
TAAR1	8514
NELFCD	8514
NPY5R	8514
TAAR9	8514
TAAR8	8514
ALDH2	8515
NEU4	8514
NPFF	8514
RCE1	8514
NEU1	8514
NEU2	0
ATP5F1	8514
UVSSA	8514
UQCR10	8514
UQCR11	8514
SCN9A	8514
RPRD1A	8514
IFNA10	8514
RPRD1B	8514
IGHV3-33	8514
IGHV3-30	8514
PATJ	3
OPRL1	8514
GABARAPL1	8514
ASAH1	0
ASAH2	0
GABARAPL2	8514
OR4Q3	8514
OR4Q2	8514
PRR5	8514
MED10	8514
MED11	8514
KDM4A	8514
MED13	8514
MED14	8514
MED15	8514
MED16	8514
KDM4D	8515
MED18	8514
MED19	8514
ABCB8	8518
