#Entity	NumDownstream
http://pathwaycommons.org/pc2/Protein_61cdbc4dfa6b5fb861051c2831e3a10f	23288
http://pathwaycommons.org/pc2/Protein_4c4b6ddf010e8aa5bb2d07cf40a05923	7
http://pathwaycommons.org/pc2/Protein_da29f40c0048423ef4b4820ee4202315	26
http://pathwaycommons.org/pc2/Complex_d5482c8bfbcfac85568c365cf67b0715	19674
http://pathwaycommons.org/pc2/Complex_773ffa5a3a3138e3dbf96c1786d8cb48	3
http://pathwaycommons.org/pc2/Protein_14709680bf2425fd1758a28c8facedd4	13110
http://pathwaycommons.org/pc2/Protein_d8ed35c834770d546ef5bfd747c8eabe	23204
http://pathwaycommons.org/pc2/Complex_0527c5b47ef036bf92d718e75ed658b5	5
http://pathwaycommons.org/pc2/Protein_2f04dc3e15d0afe256573899499d1b97	4
http://pathwaycommons.org/pc2/Protein_40fdbed3c5458105628f63e9b8d5d4c8	4
http://pathwaycommons.org/pc2/Complex_5bfc803e4c270a958bc090fc6545f489	23204
http://pathwaycommons.org/pc2/Protein_2ad70c7cb77453959183f4436bbc93ef	23221
http://pathwaycommons.org/pc2/Protein_2a3fdcf294d8be5b0eb69f86623a753e	19808
http://pathwaycommons.org/pc2/Complex_9aafacd906a2bc0337ea620ebc700d99	5
http://pathwaycommons.org/pc2/Protein_451e7d852b900156f291b31f1aa9a90f	2
http://pathwaycommons.org/pc2/Complex_55a85588d77099edd14bf296e0688995	21521
http://pathwaycommons.org/pc2/SmallMolecule_abf55824efdca1fec02553fdd7e9ff36	22558
http://pathwaycommons.org/pc2/Protein_71298ea4cd2770b5008d4699fd65870b	25681
http://pathwaycommons.org/pc2/Complex_fdbb13d576ccc139ccf05c44b8e6e1ab	1
http://pathwaycommons.org/pc2/Complex_f41b9692b328f1bc43d520a9aa9f20ac	21142
http://pathwaycommons.org/pc2/Protein_6f0e51c7989415eb52557050092bf7bf	4
http://pathwaycommons.org/pc2/Complex_5f159a78eb97e780585db0c2b971c224	1
http://pathwaycommons.org/pc2/Protein_c424bd5c5a345b2316f27eeb60f0b8f8	22528
http://pathwaycommons.org/pc2/Protein_208613d4a15bb54e37d828da67bb88e8	22334
http://pathwaycommons.org/pc2/Protein_3220006607c403dce636561aeaff8fb0	17869
http://pathwaycommons.org/pc2/Protein_27a92744aab91662d792bccbcd4850ba	2
http://pathwaycommons.org/pc2/Protein_47a5cb463e997d3d0bd917866003c604	4
http://pathwaycommons.org/pc2/Complex_d672f42efa90127b380a83f99e12edb2	9
http://pathwaycommons.org/pc2/Complex_676cab8f8b8a778061f105771f5832f5	3
http://pathwaycommons.org/pc2/Protein_578b1ac99d50190bc89f9c3c41ee8443	16852
http://pathwaycommons.org/pc2/Protein_97bc2c5fefece0bbc6e387fa92a85894	20
http://pathwaycommons.org/pc2/SmallMolecule_86cc7bc0397bdc8c90bb44377296617f	10778
http://pathwaycommons.org/pc2/Protein_b6b538bc6dbfb4a7c7f0ff430c6b8905	19568
http://pathwaycommons.org/pc2/Protein_b7b9b0937d689b9279282608398d948c	27
http://pathwaycommons.org/pc2/Complex_0c3a8b50c19aaea8a46051c8999de9a0	21531
http://pathwaycommons.org/pc2/Protein_de269c8fb159d154c331ec7215415db5	2
http://pathwaycommons.org/pc2/Protein_9018672da62d1d14233a714695643b8c	23218
http://pathwaycommons.org/pc2/Complex_daa9dfe53a4e1f383bb754c3d490211d	22478
http://pathwaycommons.org/pc2/Protein_aba4a2ce4e203360700a21df4ac0a078	23204
http://pathwaycommons.org/pc2/Complex_18980d71aeb4e29fdcda4deb2a1ccce0	21409
http://pathwaycommons.org/pc2/Protein_f2a85ea0c7e52c64a6614f5df027362a	5
http://pathwaycommons.org/pc2/Protein_e78509b8eb6c83667d2ff6c9cde2987a	23265
http://pathwaycommons.org/pc2/SmallMolecule_a6ffc29cb8fdd1e06e730453481af12c	23457
http://pathwaycommons.org/pc2/Protein_eb82b369f36d218b1b076c8c8e80c4e7	14
http://pathwaycommons.org/pc2/Complex_672470f2eedaacb1fb9d453cd7fd0ae9	22968
http://pathwaycommons.org/pc2/Protein_581fbc79f2a2d7041e32361a0074601b	6
http://pathwaycommons.org/pc2/Complex_93525a22f8c5e25db036b2cc3a036793	18
http://pathwaycommons.org/pc2/Protein_f98941349c10355bbc694297c2af06b6	69
http://pathwaycommons.org/pc2/Protein_01def40e389cf272d1409ebafd480f82	23233
http://pathwaycommons.org/pc2/Protein_ceaf8982b884549b5b814b937cf409de	22697
http://pathwaycommons.org/pc2/Complex_dbee75ecdf2abb6ba3c2144b418addec	3
http://pathwaycommons.org/pc2/Complex_21f61f6ac9351d32af1f642d6af841df	2
http://pathwaycommons.org/pc2/Protein_1e5020d49e2155cb0a1e3bc2f6fd73a6	3
http://pathwaycommons.org/pc2/Complex_cdf1f85493e67b8382f556c464192f20	22578
http://pathwaycommons.org/pc2/Complex_595f2251cfbdfa2217c1b8056739f123	15229
http://pathwaycommons.org/pc2/Protein_93da4dd2bd79f41bd44c568c082d326b	11412
http://pathwaycommons.org/pc2/Protein_a727e4e514e5fa0de9b659183b531e8a	213
http://pathwaycommons.org/pc2/Complex_b7cd61953368dae6203f038b709b3d9d	23204
http://pathwaycommons.org/pc2/Protein_352fc07978206936947134e9defa5270	173
http://pathwaycommons.org/pc2/Complex_b715304db4b839f30f807c9f69b24337	23205
http://pathwaycommons.org/pc2/Protein_afdf2b0d63730d5997badb111517c7f4	22301
http://pathwaycommons.org/pc2/Complex_cd2d4fdf250c7b2fb96da04c90ec36dd	23084
http://pathwaycommons.org/pc2/Complex_6959b1b705237d6acb0ae6252216999b	6
http://pathwaycommons.org/pc2/Protein_15ad5092d362e91a46e47a677cb22b74	13420
http://pathwaycommons.org/pc2/Complex_198ceaeb94c5605f65e45597334ccd7b	1
http://pathwaycommons.org/pc2/Protein_90962274c206098c252ad4ba0a565855	17858
http://pathwaycommons.org/pc2/Protein_6cdf7413823afa9d557f98b3812cb8e7	21522
http://pathwaycommons.org/pc2/Complex_ec8f186cf13c3a42d488a9bc46194609	19929
http://pathwaycommons.org/pc2/Protein_04b09f10aaf946fcecb611637c86c684	22571
http://pathwaycommons.org/pc2/Protein_5034bd18097e4ea0b71d128396b1ca5b	22358
http://pathwaycommons.org/pc2/Protein_5b2b0a590dd513c1d7bc50487bf19eef	21386
http://pathwaycommons.org/pc2/Protein_d44e21de63086ccedd45117d1f148bbe	3
http://pathwaycommons.org/pc2/Protein_003afc97cb3264ec38c6da1a459a7b09	21520
http://pathwaycommons.org/pc2/Complex_c14dfb904a312dba1af9112da407cd91	4
http://pathwaycommons.org/pc2/Protein_b1c8750f84da3be7c753a4cfb68b86af	16
http://pathwaycommons.org/pc2/Protein_3627d3501632548adf4e4c4a77f74941	2
http://pathwaycommons.org/pc2/Protein_b964dbda41ac06139fc6ab03880c5d4c	20840
http://pathwaycommons.org/pc2/Protein_a48e498f6beecba1faee89166ffe7be0	21159
http://pathwaycommons.org/pc2/Complex_70fb6102ebe2ff519715dfb8787b05cb	146
http://pathwaycommons.org/pc2/Protein_e2c80349de673f11ce273cc844e0154e	21137
http://pathwaycommons.org/pc2/Protein_fe8cd9222a080a03b107cd7d626bde40	32
http://pathwaycommons.org/pc2/Complex_4dd66e54f18c204ec12ea9eb70e7de88	12
http://pathwaycommons.org/pc2/Complex_ccb1a16c0364ce850fa8b95aa1e6a738	15807
http://pathwaycommons.org/pc2/Dna_7921398f6acf8ecb034436736290753e	20
http://pathwaycommons.org/pc2/SmallMolecule_7caeac2e3620f8bffc71c04f125861e2	0
http://pathwaycommons.org/pc2/Complex_53cd08884ca4322ce848134b115bdb49	19382
http://pathwaycommons.org/pc2/Protein_200739aca88aeca0fcbeeba0257ae1ed	61
http://pathwaycommons.org/pc2/Protein_94627cf2047998a24b70cc0c3dc367b7	2
http://pathwaycommons.org/pc2/Protein_eb0519c0ed8ce7c87fcd335423d1f895	23210
http://pathwaycommons.org/pc2/Protein_bebd01ad5909bcb33e4af12cbf931363	22936
http://pathwaycommons.org/pc2/Complex_66911613be6d844e0a56e3e76f372acd	23215
http://pathwaycommons.org/pc2/Complex_304b95cbc7cba05696cac22e4867a07d	1
http://pathwaycommons.org/pc2/Protein_f405422876f79c8853a70e00cc081bf9	3
http://pathwaycommons.org/pc2/Protein_7baa6faedbced2968bcced90b15ce658	3248
http://pathwaycommons.org/pc2/Protein_92104a02b405977bf6cff537f1ec576c	21187
http://pathwaycommons.org/pc2/Protein_32d0ec0b5893b061a5d8dea5aef16b08	7
http://pathwaycommons.org/pc2/Complex_b7d8fe0e38eea40bdfe374739711ce44	23207
http://pathwaycommons.org/pc2/Protein_0cb3ee8e8c99984e8332c18293ba758d	23
http://pathwaycommons.org/pc2/Complex_a381e84c317f062a1eb33e98ef8be74d	67
http://pathwaycommons.org/pc2/Protein_3ec7386fbb5348a5e7dd21484068734c	22981
http://pathwaycommons.org/pc2/Rna_a9298ec81a8af2e5ce09ff3cf8b8364b	7
http://pathwaycommons.org/pc2/Complex_cd7e4eb2d7ea325f6533847ca6ea9689	21130
http://pathwaycommons.org/pc2/Complex_e8b92628ab9d3d66cd62bef5d76ed81c	35
http://pathwaycommons.org/pc2/Protein_7d1ede199cd5642b97b4412f77a41388	23254
http://pathwaycommons.org/pc2/Complex_f54997038a88a4b704bd160adf7d2f27	23799
http://pathwaycommons.org/pc2/Complex_5149540b2c0d5d0dec6db9998f775faa	1
http://pathwaycommons.org/pc2/Protein_103d50e0bd71cc4ff714fbf09b7bb6dc	21988
http://pathwaycommons.org/pc2/Complex_c8dbb3f36fd621aed0a1833e928bd527	22592
http://pathwaycommons.org/pc2/Complex_2dd9070e17f7a629e1981960d3bece60	1
http://pathwaycommons.org/pc2/Protein_b879e67b75d40a789b1eec5f23211745	25695
http://pathwaycommons.org/pc2/Protein_e53cc395dcc2f5885754a4a3c6c9cf33	23229
http://pathwaycommons.org/pc2/Complex_eecd5b666f74fd887dfb5ef536861170	21131
http://pathwaycommons.org/pc2/Complex_9524920094130a29043ab96db7656afa	7
http://pathwaycommons.org/pc2/Protein_cd16772b2649fc2bb5503c05fbf4a8e7	22319
http://pathwaycommons.org/pc2/Complex_a825e51ccc4aca2f9964ab5e03665f74	22576
http://pathwaycommons.org/pc2/Protein_af1b3bfbf5e77ef371702d0a7e7b27e2	10
http://pathwaycommons.org/pc2/Complex_8aa67636398d0af77eabec672d935e3f	22331
http://pathwaycommons.org/pc2/Complex_ad73ee1c0d66609e674e32d3e74cdf6d	5
http://pathwaycommons.org/pc2/Protein_a0468b14bf150c281b77a60629e0c403	22596
http://pathwaycommons.org/pc2/Protein_eb841991b3fef1d1754f84c07be0a85f	14
http://pathwaycommons.org/pc2/Protein_e4d6b76c00af42f287f699a918871476	2
http://pathwaycommons.org/pc2/Complex_5a0a729ff710895ee69f211e42d78fe2	22572
http://pathwaycommons.org/pc2/Protein_14ac3a410723c2eecfbbb2ceb3877918	4
http://pathwaycommons.org/pc2/Complex_281fe9a741d3d7cbe534d459a6938207	4
http://pathwaycommons.org/pc2/Protein_4a16473e69fca07d7dd8d3b51e77b317	21152
http://pathwaycommons.org/pc2/Complex_1d99b1112c27a565e9a86e18c239dd67	23238
http://pathwaycommons.org/pc2/Protein_393c0c074503c79313bc31f70f9b6c46	22586
http://pathwaycommons.org/pc2/PhysicalEntity_a29d35dc558024dae0863f19dbe1a3fa	19579
http://pathwaycommons.org/pc2/Complex_986623399a7a4bdd44d3e282070b7831	1
http://pathwaycommons.org/pc2/Protein_4dc50a23a59774b2e447bdcb6d3315a8	43
http://pathwaycommons.org/pc2/Dna_fb5251839d7af58630f9f77721e79bb3	16
http://pathwaycommons.org/pc2/Complex_c48ce9e6acf521d05023a45c098eec89	21141
http://pathwaycommons.org/pc2/Protein_ffe235f63124c2ee47eda7ce82518a75	23615
http://pathwaycommons.org/pc2/Complex_758aeb44824f5d4306ad07a28d4ea20f	21606
http://pathwaycommons.org/pc2/Complex_85c82cc3e28378b642dbf32e7707b615	19964
http://pathwaycommons.org/pc2/Complex_0e51af41c2d1b2956111cce656b70070	3
http://pathwaycommons.org/pc2/Complex_aef914dbb0cdf9d9790cc407cbfa88fa	23227
http://pathwaycommons.org/pc2/Complex_2a23f8bbb221814e7c0fa4a0f693be29	23262
http://pathwaycommons.org/pc2/Protein_7bd7d5e246e1b9315ada21d6c530a637	19984
http://pathwaycommons.org/pc2/Protein_f8f4afde377aac969e8ebc9e2adbe0af	19200
http://pathwaycommons.org/pc2/SmallMolecule_6eac8187bb09f01ffcbd1d87ff4ec5c6	23244
http://pathwaycommons.org/pc2/Protein_e3cd48e5e7dbbb55ee823c39d536b4c3	24
http://pathwaycommons.org/pc2/Protein_ed83377cccfd298b9f18f78f40b9e190	15
http://pathwaycommons.org/pc2/Protein_01253fe7ec4424635a69db3056f75b60	23214
http://pathwaycommons.org/pc2/Protein_6ac66c6b98e7a6807c385d15861e8e9e	23205
http://pathwaycommons.org/pc2/Protein_8b4d400866bd847390b976ee4a146432	23205
http://pathwaycommons.org/pc2/Complex_fed0b2b8f3dd87f1841600b1cac26dcc	1
http://pathwaycommons.org/pc2/Dna_234c313812eb48a64ccfe79979f4bf5f	6
http://pathwaycommons.org/pc2/Complex_9bec0cc8257fea807f16e1922f471a15	48
http://pathwaycommons.org/pc2/Protein_dfc95a751c2897de6350725b0906d731	3
http://pathwaycommons.org/pc2/Protein_db630fcb86bd6cc031507a82159d35fe	2
http://pathwaycommons.org/pc2/Protein_a5e76e223a4ed6ba607442d2de89d63a	22267
http://pathwaycommons.org/pc2/Protein_fd35bd3916748ca30c675a375384c75d	2
http://pathwaycommons.org/pc2/Protein_05b5bc4b0e8b5c311205bc9aaeeb1862	183
http://pathwaycommons.org/pc2/SmallMolecule_ffa17bbbee51b416848e6b297aaa3f5d	23247
http://pathwaycommons.org/pc2/Protein_f92a2833f01d9cf400064be8e1450c01	23207
http://pathwaycommons.org/pc2/SmallMolecule_4b56476fc110382289487942fd5fea2c	3
http://pathwaycommons.org/pc2/Complex_685eda55e889ee4b7017f00cf32cfb3f	1
http://pathwaycommons.org/pc2/Protein_7efde5fdebb321e082ee1ed0a358bc39	21163
http://pathwaycommons.org/pc2/Protein_5908a23ad8778b29f2df0b90099bc745	4
http://pathwaycommons.org/pc2/SmallMolecule_8047bb6ef322168a8d30060fe188fabf	18056
http://pathwaycommons.org/pc2/Protein_fd5cc29c4b1e5b3523043085274e126d	2
http://pathwaycommons.org/pc2/Protein_9d736cc8084a4a2872c9c971f3920e1f	20274
http://pathwaycommons.org/pc2/SmallMolecule_cd9d2a97f3cb3bc9b47d86eb67683f46	2
http://pathwaycommons.org/pc2/Protein_b8094af5f9c5a66824ee1e3b2165b320	22694
http://pathwaycommons.org/pc2/Complex_78080aa4aea8b6de71d43bbb4d7a63b2	3
http://pathwaycommons.org/pc2/SmallMolecule_26ff0c8935bf39b52d901ffba8301a65	0
http://pathwaycommons.org/pc2/Complex_fe5c939c44906f111ad463caac88dcda	15136
http://pathwaycommons.org/pc2/Protein_6c468bc1466d1dd33972bb7c9d19dce7	23208
http://pathwaycommons.org/pc2/Protein_b4081a643ed154b8f2161b4dc85ab0b0	23219
http://pathwaycommons.org/pc2/Protein_5d5164fad60401afc7d62265d34e479e	2
http://pathwaycommons.org/pc2/Protein_e2ce47b3b0a5b4927e25d2114ae573d0	23001
http://pathwaycommons.org/pc2/Protein_2962a8034e46b6a804b9f6a0e05b81d3	21120
http://pathwaycommons.org/pc2/Complex_3bb6824f362f2326d9efada4c2319510	900
http://pathwaycommons.org/pc2/Protein_ea4a0c170888e6f279ac87ac8517a6d3	9
http://pathwaycommons.org/pc2/Protein_af8c98aa21e4182ecdaa69e1c2acbd3e	3
http://pathwaycommons.org/pc2/SmallMolecule_daf7850db0289df675562f27e975c715	21326
http://pathwaycommons.org/pc2/Dna_ff7ac5e0f5310d5409d7c2fec40ff47f	6
http://pathwaycommons.org/pc2/Protein_f4fd046a5508f059692cc7d30a9f8994	15599
http://pathwaycommons.org/pc2/Protein_797f920fb57861023251e68724a1a513	21132
http://pathwaycommons.org/pc2/Protein_a0b9eed1ccc5bccb528bf231b0fe7df9	22370
http://pathwaycommons.org/pc2/Protein_80d3fc09c695a909061de59619abfad3	23262
http://pathwaycommons.org/pc2/Protein_a0fd961a1c5cd5474aa59a9aa44bc255	3
http://pathwaycommons.org/pc2/Protein_42ec60557100da59f66d03aa12004f94	23208
http://pathwaycommons.org/pc2/Protein_ce3264c6871ca9eefd583789ae4c5945	22330
http://pathwaycommons.org/pc2/SmallMolecule_a08ac8387496d1eecfd297e533423f65	18768
http://pathwaycommons.org/pc2/Protein_eba20b5d7daa82c7738e164d01b3c22b	4
http://pathwaycommons.org/pc2/Protein_cc2ccd742a35551f8b3d2ce52973c857	7
http://pathwaycommons.org/pc2/Protein_ac9bda8ef85764ca5e4059cc1e5b845b	22015
http://pathwaycommons.org/pc2/Protein_81771e71f0fa14c8528f0bdb819efaac	26
http://pathwaycommons.org/pc2/Complex_28e82c1f5479c609fe5f51aca3035c30	66
http://pathwaycommons.org/pc2/Complex_c889a7e50541df78ab697b6b08206e14	23218
http://pathwaycommons.org/pc2/Protein_d87c45c5e1647fa18194af7e136a2856	4
http://pathwaycommons.org/pc2/Protein_36fd7ecf3604d6f6dd66266b5e12a755	6
http://pathwaycommons.org/pc2/Complex_1914cbcefa3b164d8428b3b566d28b82	1
http://pathwaycommons.org/pc2/Protein_be68c4b28c310c51d9d88f41cf3c14e3	6
http://pathwaycommons.org/pc2/Protein_55b2ee38011d1c18f5df3874eb50489b	10362
http://pathwaycommons.org/pc2/Complex_f35e04a47761d66aca9e0d92349ff62f	18
http://pathwaycommons.org/pc2/PhysicalEntity_1fdd3c7433c895ecb0ab6b3b668cb07b	25743
http://pathwaycommons.org/pc2/Protein_a31645062e7ed87e5f13a79e72d10f80	19363
http://pathwaycommons.org/pc2/Complex_e4c81cd59cf90f3778c11f29c27ff6e3	23226
http://pathwaycommons.org/pc2/SmallMolecule_89e57dc66914ca2242d523f63503d7c9	23278
http://pathwaycommons.org/pc2/Protein_364998b1db39fcd7a92e867ea857db49	23205
http://pathwaycommons.org/pc2/Complex_7521a6a0113ea3e201aa6d6a8a996df5	23193
http://pathwaycommons.org/pc2/Protein_39debd1782d498e4741cbb664ec86e23	4
http://pathwaycommons.org/pc2/Protein_5132b54bc80003b09a0b52ea0200794d	7
http://pathwaycommons.org/pc2/Protein_e0de655b70c279affc68f584a400aeaf	21368
http://pathwaycommons.org/pc2/Protein_2af8b6856c898e63802e45638180278a	22267
http://pathwaycommons.org/pc2/Complex_5320e8358ee70daeabe64ae32035d199	1
http://pathwaycommons.org/pc2/Protein_6da86ab2022409432fbb0c5666c0724f	23342
http://pathwaycommons.org/pc2/Protein_bdb34ff3e55186baf92c3471c89fcb5d	23224
http://pathwaycommons.org/pc2/Protein_9eafe72fb53a25cfbac7fb16e3f0d8b5	20212
http://pathwaycommons.org/pc2/Protein_d82743e966d13926bc07a00babc185f6	2
http://pathwaycommons.org/pc2/SmallMolecule_31b9dc8d033a9f3a9e7f2c963c28f845	2
http://pathwaycommons.org/pc2/Protein_dbd1047dc125201546a519a299167771	25331
http://pathwaycommons.org/pc2/PhysicalEntity_3aefd62ca03236b3547255e44f3e0f95	38
http://pathwaycommons.org/pc2/Complex_33f2f528c121d6688925267b201ba758	3
http://pathwaycommons.org/pc2/Protein_2f1214559c81c442090941dc6c474cea	13
http://pathwaycommons.org/pc2/Complex_81fe7c92d3fb2b05359973f761725041	1
http://pathwaycommons.org/pc2/Protein_0a9ae80f0382882a8885cb025ad98cd7	20118
http://pathwaycommons.org/pc2/Protein_79fb9d54c78c966233ed33de277d19cd	18298
http://pathwaycommons.org/pc2/Protein_97d35b8821f26daee5c548581c975ea3	22639
http://pathwaycommons.org/pc2/Complex_59e95574d3100221bf414f0c31d39ffc	1
http://pathwaycommons.org/pc2/Protein_df7e5ff13125986995b4f7cd0eb9538d	22579
http://pathwaycommons.org/pc2/Complex_a904e8641368c68d22bfc6dd0e70d512	21215
http://pathwaycommons.org/pc2/Complex_5702d4b403e343606337063c22b15411	22579
http://pathwaycommons.org/pc2/Protein_1d00b1d2b6141e3e603b44251aaed212	17857
http://pathwaycommons.org/pc2/Protein_d3aa2aa2ce35394d78765955156fd2e3	18500
http://pathwaycommons.org/pc2/Protein_04c64787d807b4cfa32428a7164912cf	4
http://pathwaycommons.org/pc2/Protein_c5d3ae54805fa1ab34c031730eabef6c	23395
http://pathwaycommons.org/pc2/Protein_e68ebd1123b22a5d8dc3ba260918cc8f	22271
http://pathwaycommons.org/pc2/Complex_04a4e221f31bc985bebb71cafaec0bfc	23402
http://pathwaycommons.org/pc2/Complex_45b626d05068eb179a7d7d56545041cd	1
http://pathwaycommons.org/pc2/Protein_b653fec5e1cf8310168c8cdb4c9b0c5a	23208
http://pathwaycommons.org/pc2/Protein_f072ddc4bc3800269ff536755c4a66d7	5031
http://pathwaycommons.org/pc2/SmallMolecule_9050f99cfcb7831f69daa74333ae8a23	22270
http://pathwaycommons.org/pc2/Complex_90e11e1edfd6801bf7e891c60d33c338	1
http://pathwaycommons.org/pc2/Protein_f700c0f9590c9f4853d62cf1182d845c	22329
http://pathwaycommons.org/pc2/Protein_976f3c6cc981b12da34eb2135bf46f67	22574
http://pathwaycommons.org/pc2/Protein_964f0b046f99ec1ad2b000ea729c3375	44
http://pathwaycommons.org/pc2/Protein_772642552a5b9ffdd11dd58d68ebd131	21368
http://pathwaycommons.org/pc2/Protein_e072fd6a9c099b9d52486243409c7602	23417
http://pathwaycommons.org/pc2/Complex_37caf0f12c22d7cb12494a0169b92c7f	18761
http://pathwaycommons.org/pc2/Protein_ada76c168e4191bffc4df66c2f90e67c	4
http://pathwaycommons.org/pc2/Protein_b7ffb8d9946ff1c9cb469e4cf12632b8	4
http://pathwaycommons.org/pc2/SmallMolecule_0ac1342c3cdbb095e397a6b0aef77d04	21099
http://pathwaycommons.org/pc2/Protein_d169636325223b9834ebcf5274c24672	17856
http://pathwaycommons.org/pc2/Complex_7694c82fa630414bc8f2c181d6b53ca1	4
http://pathwaycommons.org/pc2/SmallMolecule_79978fe855d87c15df79d3fd844e57ce	0
http://pathwaycommons.org/pc2/Protein_54b30e1ac821690600ddd0b64800493b	13
http://pathwaycommons.org/pc2/Complex_57db2c8500ff1964fd4cbd7b5e292aae	1
http://pathwaycommons.org/pc2/Complex_f6760f2fdb9a0fa2ade0368652a70cab	21964
http://pathwaycommons.org/pc2/Protein_4ec87f54aadc07e7ae0b115f3fed0686	20108
http://pathwaycommons.org/pc2/Protein_840e96706032ad3d777e01cbada1f07b	22775
http://pathwaycommons.org/pc2/Protein_b63e8ab667416bc1c30411f05c7a1a32	3
http://pathwaycommons.org/pc2/Protein_11cd8b4f2603863836b53ca4b4784889	9
http://pathwaycommons.org/pc2/Complex_eebab0a1f63ade13d49fc568d56e093f	22921
http://pathwaycommons.org/pc2/Protein_fdeb41a18061fe6df88313b8706bcd34	23216
http://pathwaycommons.org/pc2/Protein_521e533027aed53492fa8a8ab5bdd504	23229
http://pathwaycommons.org/pc2/Protein_65063d11ccc68a655414b118f2802df0	3
http://pathwaycommons.org/pc2/Complex_2bbd6abca8247ab872541ecba34d65f9	1
http://pathwaycommons.org/pc2/Dna_acc8c59cb011c26f6dc86455f14d4278	10
http://pathwaycommons.org/pc2/Complex_b7bb9b3281e6f4dbcd0c9bc0f1b5bef2	4
http://pathwaycommons.org/pc2/SmallMolecule_50adbef37cc593116bb5aae47ab84fd2	23618
http://pathwaycommons.org/pc2/Rna_90f28c4e6f30beb326b524f37c811c44	23561
http://pathwaycommons.org/pc2/Complex_2a52c96650aac47daa40d6cedab28c78	1
http://pathwaycommons.org/pc2/Protein_e4f7cc6482b2d539c248e2c56fa8f884	6
http://pathwaycommons.org/pc2/Protein_3e1e359aeccabeadc9fb85254110b41d	19
http://pathwaycommons.org/pc2/Protein_e9816bb20d9eb87b9666625aa3434b98	19900
http://pathwaycommons.org/pc2/PhysicalEntity_4f72ffa75eb1386a7b5a37350f413ef5	22563
http://pathwaycommons.org/pc2/Complex_ba72614ae2c7d8687995135ca2b406cb	48
http://pathwaycommons.org/pc2/PhysicalEntity_f770b678009c2147b504c7bc71c8d5f4	8
http://pathwaycommons.org/pc2/Complex_50cc36b603cae46be74607fcf61314a5	23214
http://pathwaycommons.org/pc2/Complex_7e9c3d1fac88170e41eef53847804a7b	1
http://pathwaycommons.org/pc2/Protein_5fe890bd449f0b3dcbecffccef4ade68	23212
http://pathwaycommons.org/pc2/Complex_8877946670fea6e6411d7b0b5ec187f2	23273
http://pathwaycommons.org/pc2/Protein_d3c1b0555da5234e9a4d34831eecb07f	23273
http://pathwaycommons.org/pc2/Protein_2d60a559f9474e4e4d306cda60ee89e1	22695
http://pathwaycommons.org/pc2/Protein_0d240c158f9a3b8f0217e00dcfc3c526	22762
http://pathwaycommons.org/pc2/Protein_6b2795ae9fc227d6039723df7ec1ff7e	218
http://pathwaycommons.org/pc2/Protein_ffff53fc7e3391ae14927ba17108e9db	23216
http://pathwaycommons.org/pc2/SmallMolecule_ca0babebddcd5eebeb6bb16fb78390c4	22520
http://pathwaycommons.org/pc2/Protein_ca03c5cae85ec258cae59a9600da2cd0	23614
http://pathwaycommons.org/pc2/Complex_e238899ec3b749aa46e9a705d0db3dd1	22559
http://pathwaycommons.org/pc2/Protein_e5f2744d85b9a7d33fccf1169bf01fa4	3
http://pathwaycommons.org/pc2/Protein_b908bb8abd3f4b2af7fadc65a6421297	21
http://pathwaycommons.org/pc2/Complex_44fdd633e145bff9fff74f49fc98e4d1	19
http://pathwaycommons.org/pc2/Dna_94fdacdfdca4ab28857e6a813eaf2c07	6
http://pathwaycommons.org/pc2/Protein_db0289941fb451b09ea74321f9c76854	378
http://pathwaycommons.org/pc2/Protein_bd4f1cf7840fbe88850fdde38234059c	5017
http://pathwaycommons.org/pc2/Protein_21e5f210769f17cbe438f84d15be9464	18505
http://pathwaycommons.org/pc2/Protein_38a9ae192a384fb48e449f7d07992c11	4
http://pathwaycommons.org/pc2/Protein_4620ba466027aa5538b046ab6411a3dd	22598
http://pathwaycommons.org/pc2/Protein_97c65cf87aad07547bc9662e4ca13409	3
http://pathwaycommons.org/pc2/Protein_04133d9d9f58b230992da1c2f7d40dc3	0
http://pathwaycommons.org/pc2/Protein_de4a7408aa1e8a4d4d573a27d21764df	19
http://pathwaycommons.org/pc2/Complex_635edb2f70ba501959ba639ff3291354	1
http://pathwaycommons.org/pc2/PhysicalEntity_d885bbbd609cf6efe6ba7a6cd2388798	66
http://pathwaycommons.org/pc2/Protein_f46bf3e87232fcdab0cdadcefc1829cd	3
http://pathwaycommons.org/pc2/Complex_c350d054c5b4356b29a520b8e0386b3a	23211
http://pathwaycommons.org/pc2/Complex_86d877a4c14e2dbe41ac1fcbe5dc1503	13
http://pathwaycommons.org/pc2/Complex_75f004093c21532b5f84057f0b414615	23065
http://pathwaycommons.org/pc2/Protein_ffe90f5a77aca3fa81252c7b4bd6305e	22623
http://pathwaycommons.org/pc2/Protein_6ed72fe70a4d06817551ebe797f106aa	4
http://pathwaycommons.org/pc2/Protein_05aafea832e21cda1cd7c3674a018fac	22594
http://pathwaycommons.org/pc2/Protein_2a9fdb82be05bca0e8990e0f8ebc287d	22707
http://pathwaycommons.org/pc2/Protein_51fbc0d79da4f792eae8e3b5324a7cd9	21167
http://pathwaycommons.org/pc2/SmallMolecule_c1ae03482b4475591b4a9f6efd4fca1d	4
http://pathwaycommons.org/pc2/Protein_3464bc5458497cb31036185acd727188	23298
http://pathwaycommons.org/pc2/Protein_98ffe4ba83be12d8c52572b5b290e6f1	22304
