#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc2/Protein_2d8810ac24189be518c5f32f3ff9c390	http://pathwaycommons.org/pc2/Protein_5a8be4366593528a2f7a6d4077a191ed	None	None	http://identifiers.org/reactome/R-HSA-168894
http://pathwaycommons.org/pc2/Protein_2d902493e5632b77236399a3beffcc2d;http://pathwaycommons.org/pc2/SmallMolecule_4febd197040d608cacdfb17c5bfe58b0;http://pathwaycommons.org/pc2/SmallMolecule_ceef32fe41fa908822818ecd6f212cdd	http://pathwaycommons.org/pc2/Complex_f9df88c696327bda44d45d8ebbd93637	None	None	http://identifiers.org/reactome/R-HSA-264976
http://pathwaycommons.org/pc2/Protein_2d979eeb89e5d65642b48a87f18c8fdc	http://pathwaycommons.org/pc2/Protein_3c190f2d3406b259768f9ef33cb7bafe	None	None	http://identifiers.org/reactome/R-HSA-9029434
http://pathwaycommons.org/pc2/Protein_2e0764298f66fd4b1f01111218dd273f;http://pathwaycommons.org/pc2/SmallMolecule_22bcc9809859b4bf99d31289a4e27e65	http://pathwaycommons.org/pc2/Protein_b8be86d3cdb1f67b73b389b0ed645b08;http://pathwaycommons.org/pc2/SmallMolecule_28988650c1a59211862ae7f8ca964636	http://pathwaycommons.org/pc2/Protein_46ae445e39a94504f9ed91aea1969aca	None	http://identifiers.org/reactome/R-HSA-5661126
http://pathwaycommons.org/pc2/Protein_2e0764298f66fd4b1f01111218dd273f;http://pathwaycommons.org/pc2/SmallMolecule_74a42b32739acf8172ea56f90d0463c0;http://pathwaycommons.org/pc2/SmallMolecule_cff5f9dd0d1df3e3bef2800a9ed9d331	http://pathwaycommons.org/pc2/Protein_b3507c9a2b4c6d02e6077dd52a171de2;http://pathwaycommons.org/pc2/SmallMolecule_7e755c3e6a29721efa5339c75a50558f;http://pathwaycommons.org/pc2/SmallMolecule_e7a933656440964ae6f333bdccf981eb;http://pathwaycommons.org/pc2/SmallMolecule_f208352a562e2eaa4f1c41407d261010	http://pathwaycommons.org/pc2/Protein_27e2a20e5cee8e47e4b7ab8713b19faf	None	http://identifiers.org/reactome/R-HSA-5661124
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/Protein_653d2b8c4022bc93a8cfdff80027c9c1	http://pathwaycommons.org/pc2/Complex_aac53fbfd95fe17b3c038d0bec840e22	None	None	http://identifiers.org/reactome/R-HSA-1250264
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_0a4920cb5dcce0927fdda135f5affc27	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485	http://pathwaycommons.org/pc2/PhysicalEntity_92fc5f2758c1395957cc50b088a01585	None	http://identifiers.org/reactome/R-HSA-3341343
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_1d138c60d9ddb27798b66a9e12cb356a	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1	None	None	http://identifiers.org/reactome/R-HSA-1250280
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_88dcbfd564ae0ac94751452c2d367d92	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_31e34f28b0f6b0fcd64f3907c505f2ea	http://pathwaycommons.org/pc2/Protein_4958cb0ff46d99f400b0c79d2820e27b	None	http://identifiers.org/reactome/R-HSA-5676917
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_9f25e3596bc2cf3225714c643cc6deed	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ec2b36b990e93cb6999b85e45bb33b93	http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c;http://pathwaycommons.org/pc2/Complex_64eeaa607ffe5fd0d86fb024d027ece0	http://pathwaycommons.org/pc2/SmallMolecule_f9f6de263602242bc99956a0bc714ff0	http://identifiers.org/reactome/R-HSA-111804
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_9f25e3596bc2cf3225714c643cc6deed	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/SmallMolecule_ec2b36b990e93cb6999b85e45bb33b93	http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c;http://pathwaycommons.org/pc2/Complex_6f77384a16b30bd7acd6f2dde284e75e	http://pathwaycommons.org/pc2/SmallMolecule_f9f6de263602242bc99956a0bc714ff0	http://identifiers.org/reactome/R-HSA-111751
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_acb2f54f558075f4e7b1e7081658685d	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_80706b3e5a0433c9f23168ed4a0b8918;http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485	http://pathwaycommons.org/pc2/Protein_cc4c0c6474f51f6f762e5c15210aac3c	None	http://identifiers.org/reactome/R-HSA-3697882
http://pathwaycommons.org/pc2/Protein_2e17bb9c8b2e733b6467b8446f7d9a23;http://pathwaycommons.org/pc2/SmallMolecule_e063f3b58e0cc427bc809193c6b01628	http://pathwaycommons.org/pc2/Protein_cadb7d926c35c27814114f48186a5fe1;http://pathwaycommons.org/pc2/SmallMolecule_31e34f28b0f6b0fcd64f3907c505f2ea	http://pathwaycommons.org/pc2/Protein_113a5d1fe0b8dac44ae6ceb0fc5e9309	None	http://identifiers.org/reactome/R-HSA-5676940
http://pathwaycommons.org/pc2/Protein_2e8f365000453c03a6afdfca5a4cbb0c;http://pathwaycommons.org/pc2/SmallMolecule_22d77fd58e76674b1e2d08843b914aed	http://pathwaycommons.org/pc2/Complex_b10dfeda2083946f0969ece9f2e62cf3	None	None	http://identifiers.org/reactome/R-HSA-168412
http://pathwaycommons.org/pc2/Protein_2ea4c4b8a6f1abe8cf509b1f4942cd70;http://pathwaycommons.org/pc2/Protein_61056be3183ea3c2f32ba330cef8b379	http://pathwaycommons.org/pc2/Complex_832ddaf59ff7c2d1c813cdb3a8dc16b9	None	None	http://identifiers.org/reactome/R-HSA-6797553
http://pathwaycommons.org/pc2/Protein_2ec1f228fdde66ad5d7a68ea872fc3e0;http://pathwaycommons.org/pc2/Rna_93d340499e28ac4c382d2d8e0e85170c	http://pathwaycommons.org/pc2/Complex_866d3a18e188f7913583a279dd00ec02	None	None	http://identifiers.org/reactome/R-HSA-9011346
http://pathwaycommons.org/pc2/Protein_2edd9b290239398ef9f353ae61d68767;http://pathwaycommons.org/pc2/Protein_50aad6c5a1e28e039f297c24067d313b	http://pathwaycommons.org/pc2/Complex_685368d1ba9a6ab8448104de4d1325a0	None	None	http://identifiers.org/reactome/R-HSA-5334050
http://pathwaycommons.org/pc2/Protein_2f00a1f310638255048e44e5d318aa86;http://pathwaycommons.org/pc2/SmallMolecule_63c390b1caed4b1b9fcfee943b3f4155	http://pathwaycommons.org/pc2/Protein_b00aac4eae68a5d7423b6504a39936b6;http://pathwaycommons.org/pc2/SmallMolecule_0160e1ef291f664230f36bf57e6ec28a	http://pathwaycommons.org/pc2/Complex_dbb73649ef40a23d1d63bf2e66bd2a7c	None	http://identifiers.org/reactome/R-HSA-1363274
http://pathwaycommons.org/pc2/Protein_2f2ac48af5e235eac4ba05b53586840a;http://pathwaycommons.org/pc2/Protein_c3a454b41daaebdf41612afeb5b8b8bc	http://pathwaycommons.org/pc2/Complex_7a91068507a4804d8775e2e967a61ea6	None	None	http://identifiers.org/reactome/R-HSA-1008240
http://pathwaycommons.org/pc2/Protein_2f4709ec92e88bb0fbf7025b03de0498	http://pathwaycommons.org/pc2/Complex_e4f6a5de68406da5981c16142bd417d4	None	None	http://identifiers.org/reactome/R-HSA-167047
http://pathwaycommons.org/pc2/Protein_2f4c3dc66c29dd94c9505744693d781d;http://pathwaycommons.org/pc2/Protein_7fde8daf5237f4c395938387228e507f	http://pathwaycommons.org/pc2/Complex_9f9881f8308ee342986b09bfb0b8b82b	None	None	http://identifiers.org/reactome/R-HSA-9008215
http://pathwaycommons.org/pc2/Protein_2f4f24fa72122e05d034910f7ce7eadf;http://pathwaycommons.org/pc2/Protein_4d62e8714866bf7ca46c6c00614090a2	http://pathwaycommons.org/pc2/Complex_80696f8eee3a3acb8ff9056d2444ab48	None	None	http://identifiers.org/reactome/R-HSA-994106
http://pathwaycommons.org/pc2/Protein_2f9a9d6406c31fc6c237e9228a404c16	http://pathwaycommons.org/pc2/Complex_cbac6154d54136cdadbeaa75907fdbbe	None	None	http://identifiers.org/reactome/R-HSA-381109
http://pathwaycommons.org/pc2/Protein_2fab08ba0bd1364d7a13677952854f4d;http://pathwaycommons.org/pc2/Protein_66d98ea9c687605e947a4725a0f079e7	http://pathwaycommons.org/pc2/Complex_cf775b4dbc3c6581e2c112621cd8e833	None	None	http://identifiers.org/reactome/R-HSA-177920
http://pathwaycommons.org/pc2/Protein_2fb46629ddb680d0f6de0feefaf4d04a;http://pathwaycommons.org/pc2/Protein_86d8c5c31496ac1afeb91c35047190a5	http://pathwaycommons.org/pc2/Complex_5ee5ff477c382d74d1821b7b454acced	None	None	http://identifiers.org/reactome/R-HSA-5624956
http://pathwaycommons.org/pc2/Protein_2fe5d7a4c5d7d0a6162adec312cf262c	http://pathwaycommons.org/pc2/Protein_11001c18de9bb6d164ef375a104a68d3;http://pathwaycommons.org/pc2/SmallMolecule_0160e1ef291f664230f36bf57e6ec28a	http://pathwaycommons.org/pc2/Complex_4a1a53468d5178f75281c1ad9b1ddeb2	None	http://identifiers.org/reactome/R-HSA-163688
http://pathwaycommons.org/pc2/Protein_2fe5d7a4c5d7d0a6162adec312cf262c	http://pathwaycommons.org/pc2/Protein_683706f352558a6ac831df18b39eb876	None	None	http://identifiers.org/reactome/R-HSA-164423
http://pathwaycommons.org/pc2/Protein_302297fbdedd0c23e1a3ff44baf29b95;http://pathwaycommons.org/pc2/SmallMolecule_0fbc7826ed9bb1dc3124cac82aac15d8	http://pathwaycommons.org/pc2/Complex_0d9a25c2ebaab358b30ee75dcf7d77dd	None	None	http://identifiers.org/reactome/R-HSA-2316429
http://pathwaycommons.org/pc2/Protein_302297fbdedd0c23e1a3ff44baf29b95;http://pathwaycommons.org/pc2/SmallMolecule_b426a6b86f9f6d0f991e95c6bde7e20c	http://pathwaycommons.org/pc2/Complex_d96d6456ddc77154c7aec129d7674a4a	None	None	http://identifiers.org/reactome/R-HSA-2219524
http://pathwaycommons.org/pc2/Protein_302297fbdedd0c23e1a3ff44baf29b95;http://pathwaycommons.org/pc2/SmallMolecule_d59be85d37da6bd0adddc7db8c3186b9	http://pathwaycommons.org/pc2/Complex_46677472556d29b10ba6422697ec5774	None	None	http://identifiers.org/reactome/R-HSA-202164
http://pathwaycommons.org/pc2/Protein_3028d131c1f0204e733d7fe3dacc050b;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c	http://pathwaycommons.org/pc2/Protein_6883aeb47e3898500ae989d777c7fa15;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df	http://pathwaycommons.org/pc2/Protein_35cce3bb7e6a15b15a7bff7e3cdbb9a1	None	http://identifiers.org/reactome/R-HSA-428961
http://pathwaycommons.org/pc2/Protein_303ba5dd88f48412bfbaf9b68c84fe94;http://pathwaycommons.org/pc2/Protein_8393895054230956a7950f3d869c91d8	http://pathwaycommons.org/pc2/Complex_554ba7620f2597bc27bb7bf8c7337f99	None	None	http://identifiers.org/reactome/R-HSA-912727
http://pathwaycommons.org/pc2/Protein_303ba5dd88f48412bfbaf9b68c84fe94;http://pathwaycommons.org/pc2/Protein_e5c5a9b7815635ff3c192caad321ab11	http://pathwaycommons.org/pc2/Complex_020a0212702518c95fc2bfd3e9dbf254	None	None	http://identifiers.org/reactome/R-HSA-879914
http://pathwaycommons.org/pc2/Protein_303ba5dd88f48412bfbaf9b68c84fe94;http://pathwaycommons.org/pc2/SmallMolecule_0fbc7826ed9bb1dc3124cac82aac15d8;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c	http://pathwaycommons.org/pc2/Complex_3c572ec5fd5c2a1598d5ebcd8a80454f;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df	http://pathwaycommons.org/pc2/Complex_6bf9d7bee32a2194b4de24f5ddc93014	None	http://identifiers.org/reactome/R-HSA-1433542
http://pathwaycommons.org/pc2/Protein_305528943cd1523f360e1bb70e996ba0;http://pathwaycommons.org/pc2/Protein_35af167a9024a8fd6fb05eb08c06a340;http://pathwaycommons.org/pc2/Protein_4f3e0feb57f89600103ec5c5cf094cea	http://pathwaycommons.org/pc2/Complex_f2d115462fbb5b3e34b626fe274c750b	None	None	http://identifiers.org/reactome/R-HSA-5694413
http://pathwaycommons.org/pc2/Protein_309b13c43c5f60e20420cc7116b35736	http://pathwaycommons.org/pc2/Complex_9cb04f2c719a8d6ab625e998b40ee2b5	None	None	http://identifiers.org/reactome/R-HSA-8950766
http://pathwaycommons.org/pc2/Protein_309b13c43c5f60e20420cc7116b35736;http://pathwaycommons.org/pc2/Protein_42a2a48bd5d79bd8a2cad716d0465f78	http://pathwaycommons.org/pc2/Complex_3a92086bb1be745a0a80f54d59962d2c	None	None	http://identifiers.org/reactome/R-HSA-8950716
http://pathwaycommons.org/pc2/Protein_30b56829c4087acbb21268793b486aa1;http://pathwaycommons.org/pc2/SmallMolecule_63c390b1caed4b1b9fcfee943b3f4155	http://pathwaycommons.org/pc2/Protein_ebf4d3fb247298d9c9080cfe40c01f80;http://pathwaycommons.org/pc2/SmallMolecule_0160e1ef291f664230f36bf57e6ec28a	http://pathwaycommons.org/pc2/Complex_dbb73649ef40a23d1d63bf2e66bd2a7c	None	http://identifiers.org/reactome/R-HSA-1363276
http://pathwaycommons.org/pc2/Protein_30fc0ee8a7d17d326526756f03bb58b9;http://pathwaycommons.org/pc2/Protein_37244e90a3c7dbbf4f7f8dc52a01010d	http://pathwaycommons.org/pc2/Complex_7c53404d09aae63ba21cb0a9c56267a2	None	None	http://identifiers.org/reactome/R-HSA-430190
http://pathwaycommons.org/pc2/Protein_30fc0ee8a7d17d326526756f03bb58b9;http://pathwaycommons.org/pc2/Protein_3ba1a76c441120850efafd1319d882b1	http://pathwaycommons.org/pc2/Complex_089ff94613b1b6172791d322cf579fa0	None	None	http://identifiers.org/reactome/R-HSA-430135
http://pathwaycommons.org/pc2/Protein_30fc0ee8a7d17d326526756f03bb58b9;http://pathwaycommons.org/pc2/Protein_8043d74efcdc06952ba7d301ced662a5	http://pathwaycommons.org/pc2/Complex_63817dc267bdc84b14e327408973ba3b	None	None	http://identifiers.org/reactome/R-HSA-430158
http://pathwaycommons.org/pc2/Protein_311f2a418ea918ee24315a9ea53ba69d;http://pathwaycommons.org/pc2/Protein_5d810db75e87a62e3ae7975a6d9c957c	http://pathwaycommons.org/pc2/Complex_596623986d8270b7965ce0941e595766	None	None	http://identifiers.org/reactome/R-HSA-373061
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017	http://pathwaycommons.org/pc2/Protein_0a5db46ef7bd05a198a0209c471d9786	None	None	http://identifiers.org/reactome/R-HSA-8848930
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_56656bc1387285ca5af6fb96d5e2a5be	http://pathwaycommons.org/pc2/Complex_de6920186e03d63b8f1e40034a73cdc6	None	None	http://identifiers.org/reactome/R-HSA-8849055
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_72a74471220fdaa65148ae4be580cec2	http://pathwaycommons.org/pc2/Complex_21b6d25df01e48a7ab27a960f469f3c3	None	None	http://identifiers.org/reactome/R-HSA-8848023
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_81ab0d95be0df20204006d069196884a	http://pathwaycommons.org/pc2/Complex_641cd27c8f95ca60f08d0e00b47e3ff9	None	None	http://identifiers.org/reactome/R-HSA-8848596
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_9d5b49c2add05b3d27251d5f5372034c	http://pathwaycommons.org/pc2/Complex_99f3dbbc88e328b0df13f6f785992735	None	None	http://identifiers.org/reactome/R-HSA-8849428
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_cd6febcc3c2fafda07e4f7b4d54dd09a	http://pathwaycommons.org/pc2/Complex_21aa5a9ef4f10a0add8c070d617c2daa	None	None	http://identifiers.org/reactome/R-HSA-8848110
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_d2dd922944396441409162195004f7e6	http://pathwaycommons.org/pc2/Complex_71cbdd7f8c37478aaf0ac8837c4ddbb3	None	None	http://identifiers.org/reactome/R-HSA-8848864
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_d770f3d9362422d1b34b344afe2485a5	http://pathwaycommons.org/pc2/Complex_86c08c161408a3026e66ede8b1a02d45	None	None	http://identifiers.org/reactome/R-HSA-8848713
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/Protein_f36788fe4770970f04b06918718f37e2	http://pathwaycommons.org/pc2/Complex_ef743e091538627406fae18ffec00333	None	None	http://identifiers.org/reactome/R-HSA-8848751
http://pathwaycommons.org/pc2/Protein_313ae25dc1a94413dce5888ebc7c9017;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c	http://pathwaycommons.org/pc2/Protein_373dbbdd93839040358fdb2a89887f29;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df	http://pathwaycommons.org/pc2/Protein_3797f6e99522dfafdc415a627c3590cb	None	http://identifiers.org/reactome/R-HSA-8849102
http://pathwaycommons.org/pc2/Protein_315b7c6602d04e80d5277458a630e7d1;http://pathwaycommons.org/pc2/Protein_f7322ca244369604a6cced247fa413ef	http://pathwaycommons.org/pc2/Complex_5d00bf6e0039ff69abcb78289779676c	None	None	http://identifiers.org/reactome/R-HSA-1297275
http://pathwaycommons.org/pc2/Protein_31ca767a5d0f5f1d59a387da4ad37a68;http://pathwaycommons.org/pc2/Protein_6acdbfee5b0b199df61fac0c1d9ce8e7	http://pathwaycommons.org/pc2/Complex_9bb13047a2c7744ed90ba072d8b6b5c1	None	http://pathwaycommons.org/pc2/Complex_6f27db1cc1d8f0ee5473681717ba52b9	http://identifiers.org/reactome/R-HSA-8863674
http://pathwaycommons.org/pc2/Protein_31d260fbe921fc298231844b25a23aab;http://pathwaycommons.org/pc2/Protein_9f67ebad7f9b62beb70813907bc1c3a8	http://pathwaycommons.org/pc2/Complex_091819278790f228f416e550e976924a	None	None	http://identifiers.org/reactome/R-HSA-378978
http://pathwaycommons.org/pc2/Protein_320b7201cc2b96e884aede929321aafb	http://pathwaycommons.org/pc2/Protein_9262e0a58aacfb4bcda792763c73b784	None	None	http://identifiers.org/reactome/R-HSA-201669
http://pathwaycommons.org/pc2/Protein_3237928e2e6eeaa87f2f42862fde0136;http://pathwaycommons.org/pc2/Protein_a0d7e1d5b3978004dbfafd453659534b;http://pathwaycommons.org/pc2/Protein_b5325ec3f78324cfb3afc87420c67959;http://pathwaycommons.org/pc2/Protein_c8c29f4b166b90ff1e4db334f81b3c8c;http://pathwaycommons.org/pc2/Protein_f67067545c99fb254039cf2dd9fa50b0	http://pathwaycommons.org/pc2/Complex_ce50fa58b21ec4dcbc5a13b8a93f670d	None	None	http://identifiers.org/reactome/R-HSA-1592240
http://pathwaycommons.org/pc2/Protein_32386ae08cb0571834a5762cc389fff4;http://pathwaycommons.org/pc2/SmallMolecule_41eb2308dd5a662f6ec5ed032b42d1fa;http://pathwaycommons.org/pc2/SmallMolecule_68ab1d07ba2c36e7835ab62e37f49707;http://pathwaycommons.org/pc2/SmallMolecule_d67c627fc84e3dfe1addc1413fe96bdc	http://pathwaycommons.org/pc2/Protein_0f4d316a7fa0389902ddc588a4508a81;http://pathwaycommons.org/pc2/SmallMolecule_42460e618a64c6a0fcf065008bac69e3;http://pathwaycommons.org/pc2/SmallMolecule_435783e2a3c910a03c4c6e4b841f7934	http://pathwaycommons.org/pc2/Protein_17fce972254fb72c22a64697815e0278	None	http://identifiers.org/reactome/R-HSA-163820
http://pathwaycommons.org/pc2/Protein_326218e74a00c797faff694e39fb1e56;http://pathwaycommons.org/pc2/Protein_b6efd6ff97da3a5451fe47ad923cbed0	http://pathwaycommons.org/pc2/Complex_dfc2b292221e7f57b39477996d35a460	None	None	http://identifiers.org/reactome/R-HSA-443780
http://pathwaycommons.org/pc2/Protein_327bc4ebf00a66cdaaf22555b95e1fce;http://pathwaycommons.org/pc2/Protein_3bb88fa8f71029b9833d6eb0bd8467a0	http://pathwaycommons.org/pc2/Complex_767b17ab75cd8de71270d3223de31c08	None	None	http://identifiers.org/reactome/R-HSA-199144
http://pathwaycommons.org/pc2/Protein_328b5657f8f7abdc6c4d4a95736cf9b4;http://pathwaycommons.org/pc2/Protein_8393895054230956a7950f3d869c91d8	http://pathwaycommons.org/pc2/Complex_cf2f342e741eee9df597694a27bc3b80	None	None	http://identifiers.org/reactome/R-HSA-912724
http://pathwaycommons.org/pc2/Protein_332b6cd30aa4f7a7d0307b15c393d84d;http://pathwaycommons.org/pc2/SmallMolecule_63daa1ec4b40d4e5c4f9856163ba9cb8	http://pathwaycommons.org/pc2/Protein_63c36a42a3e6532f8ccfccb83926478f;http://pathwaycommons.org/pc2/SmallMolecule_c0e151f09cdb694d60e0400babf051b9	http://pathwaycommons.org/pc2/Complex_9556448b7499e97fe4ab11c85de63ae7	None	http://identifiers.org/reactome/R-HSA-2022856
http://pathwaycommons.org/pc2/Protein_332f06a36e0398c793522da8fb1c8d78	http://pathwaycommons.org/pc2/Protein_fa92e525bc3eb51cffd7786a1f19e317	http://pathwaycommons.org/pc2/Protein_b828c30d3e859e67292f4a129ba66e4f	None	http://identifiers.org/reactome/R-HSA-8865182
http://pathwaycommons.org/pc2/Protein_333f6169bfbc368c213a8d960444806c;http://pathwaycommons.org/pc2/Protein_b4b4a91dcd71cb238565c345fd3fbbf8	http://pathwaycommons.org/pc2/Complex_6e0d51327e5db1be291c52573fe4ccc9	None	None	http://identifiers.org/reactome/R-HSA-373342
http://pathwaycommons.org/pc2/Protein_3364fd6fe535231905a4e0690216d588;http://pathwaycommons.org/pc2/Protein_63fb3397c66deef04df05a9cfca56231	http://pathwaycommons.org/pc2/Complex_aaca34e76b1417dcb81f11c759a56fee	None	None	http://identifiers.org/reactome/R-HSA-5655142
http://pathwaycommons.org/pc2/Protein_3380da929b0a6452b48620e10da9006e;http://pathwaycommons.org/pc2/Protein_eac89bb0f5af43ef15e446b8e38f9b6e	http://pathwaycommons.org/pc2/Complex_50923a59a1f7a95c51c33804077490d7	None	None	http://identifiers.org/reactome/R-HSA-158959
http://pathwaycommons.org/pc2/Protein_3393850977b5b1b050b461bc1f568ff7	http://pathwaycommons.org/pc2/Protein_162427b5f7470a37bbf25350462188e9;http://pathwaycommons.org/pc2/Protein_b99805b5de5e6aa8904d9065da3146b4	http://pathwaycommons.org/pc2/Complex_1bbe16e78b0bcace64077e757ea1452c	None	http://identifiers.org/reactome/R-HSA-193682
http://pathwaycommons.org/pc2/Protein_3393850977b5b1b050b461bc1f568ff7	http://pathwaycommons.org/pc2/Protein_f0d8e8e7ff316491debfbda3a06ec756	None	None	http://identifiers.org/reactome/R-HSA-209532
http://pathwaycommons.org/pc2/Protein_33a72eeb7bd4235ed42a5d194e300866;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c	http://pathwaycommons.org/pc2/Protein_634654e7ca32e3942aee19f3df9bdaea;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df	http://pathwaycommons.org/pc2/Protein_5c10a2d95413e780945525dd3598a702	None	http://identifiers.org/reactome/R-HSA-3772435
http://pathwaycommons.org/pc2/Protein_33c9e87843540407fe98f07f55564a28;http://pathwaycommons.org/pc2/Protein_b17b0bcdbf04fab118762816b39b4b94	http://pathwaycommons.org/pc2/Complex_08e048e2caa1ee5ca88b596cc60b96ec	None	None	http://identifiers.org/reactome/R-HSA-4641155
http://pathwaycommons.org/pc2/Protein_33f854acc8736505b5f2303489a57f83;http://pathwaycommons.org/pc2/SmallMolecule_d4997fadf0da73f4e01b3fbae639f1e0	http://pathwaycommons.org/pc2/Protein_2ef3e0d0cbc30beb598243351931ab81;http://pathwaycommons.org/pc2/SmallMolecule_bdc306107e5d72faf9357799185031ed	http://pathwaycommons.org/pc2/Complex_3e5cd932df429a8facb551cc9009faa3	None	http://identifiers.org/reactome/R-HSA-198731
http://pathwaycommons.org/pc2/Protein_34799c85327a5646c6aafe72a1c983b7	http://pathwaycommons.org/pc2/Protein_d71fbec89b2f3497768a803b5a221239	None	None	http://identifiers.org/reactome/R-HSA-9008694
http://pathwaycommons.org/pc2/Protein_348a4259705574765b9c5362136e1072	http://pathwaycommons.org/pc2/Complex_5489319e7251f4049f7f4b8c67a86343	None	None	http://identifiers.org/reactome/R-HSA-376122
http://pathwaycommons.org/pc2/Protein_34aecf2859eae3d17c20fd975fd6e74d	http://pathwaycommons.org/pc2/Complex_97bf1d601fc947a3ccbaf3de2fef9997	None	None	http://identifiers.org/reactome/R-HSA-202709
http://pathwaycommons.org/pc2/Protein_34aecf2859eae3d17c20fd975fd6e74d;http://pathwaycommons.org/pc2/Protein_55a6cd1ed0e8e99c454dee90321d091d	http://pathwaycommons.org/pc2/Complex_bf6993f9fbe7710bc98b37e8daad1b49	None	None	http://identifiers.org/reactome/R-HSA-202721
http://pathwaycommons.org/pc2/Protein_34ef0ce52fa21d572b7a9b2ee0bc63b0	http://pathwaycommons.org/pc2/Protein_714c63cc3624ca3b08a6ab2d8badf1aa	http://pathwaycommons.org/pc2/Complex_06bc502d494b193b528441bc6cd80894	None	http://identifiers.org/reactome/R-HSA-1268025
http://pathwaycommons.org/pc2/Protein_351d7f8deaeeb1ee6954fcf0cb71cc65;http://pathwaycommons.org/pc2/SmallMolecule_ba534173f598007aa2951961a9634b55	http://pathwaycommons.org/pc2/Protein_9b1c388fa0fccb49c6b14d3d63cd1b55;http://pathwaycommons.org/pc2/SmallMolecule_86f3a5bf68cbddd651b542d8242dcfa4	http://pathwaycommons.org/pc2/Protein_ea37820e578b8c985f924c736232b16f	None	http://identifiers.org/reactome/R-HSA-2018659
